family,split,fold_id,anchor_offset,contribution_denominator,contribution_denominator_zero,top1_instrument_id,top1_instrument_event_count,top1_instrument_contribution_share,top5_instrument_contribution_share,top1_industry,top1_industry_contribution_share,fold_contribution_share_of_total_abs_contribution,horizon,scope,max_anchor_abs_contribution_share_of_total
volume_surge_money_flow,robustness_oof_unseen,1,all,4.867953969162333,False,SH600703,144,0.09391686517295732,0.31691137528206076,sw_801080,0.15178507933789664,0.05409420267241852,H3,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,2,all,3.466191617589236,False,SH601138,182,0.10043607917504839,0.31468087144815404,sw_801080,0.19761506323803513,0.053647250073265505,H3,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,3,all,4.294264769775896,False,SH601336,160,0.15400547368578912,0.42154077128109035,sw_801790,0.19857963167152323,0.009679592733230087,H3,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,4,all,3.0192566186500467,False,SH600547,134,0.08223809535525961,0.3132533439244947,sw_801050,0.15233716228991853,0.06709882578186357,H3,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,aggregate,all,12.029650804621664,False,SH600588,235,0.03265604071541304,0.11513376360223956,sw_801080,0.08720535551620434,0.04940527715668397,H5,aggregate_full_daily,
volume_surge_money_flow,train_oof_unseen,aggregate,0,3.062260604088568,False,SZ000538,74,0.02835853152150928,0.11485483708403674,sw_801150,0.09360496584344284,0.028345671727813056,H5,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,1,3.2703307401741277,False,SH600588,45,0.06092576908712358,0.143852901602995,sw_801080,0.08473740781191746,0.05344694384263225,H5,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,2,3.3662196870050125,False,SH601698,32,0.08040063752858133,0.16719371041598294,sw_801080,0.09751666425668684,0.07133612693206946,H5,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,3,3.411986314793991,False,SH601698,29,0.05068532373025329,0.14094659245076077,sw_801080,0.09390922731700654,0.047624896843171255,H5,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,4,3.0407824654676054,False,SZ002600,35,0.02699190476583781,0.10870821492092046,sw_801080,0.09052882008510613,0.06297225902844975,H5,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,all,12.029650804621664,False,SH600588,235,0.03265604071541304,0.11513376360223956,sw_801080,0.08720535551620434,0.04940527715668397,H5,aggregate_anchor_controlled,0.3537132589228099
volume_surge_money_flow,train_oof_unseen,0,all,9.233645729361246,False,SZ002602,170,0.11848857173815004,0.3864088780067646,sw_801760,0.11848857173815004,0.19910249341229527,H5,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,1,all,9.13005935808331,False,SZ000538,301,0.07230556601195913,0.31065832140034155,sw_801150,0.17853543066110775,0.17058027610940477,H5,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,2,all,11.365471158287127,False,SZ002594,338,0.09073802320987913,0.32041550387488904,sw_801880,0.15886800174717658,0.009992240070940751,H5,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,3,all,11.088174422482016,False,SH600010,325,0.09758450642780946,0.2711472106518894,sw_801080,0.1476662273119786,0.04154193571737186,H5,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,4,all,9.549784598090522,False,SH600588,205,0.12410585223980101,0.32573445200941403,sw_801750,0.15475404182411223,0.0829381223017261,H5,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,aggregate,all,7.324063401432362,False,SH601127,172,0.04978844546864342,0.15312711640195567,sw_801080,0.13100883775306232,0.03939684653638854,H5,aggregate_full_daily,
volume_surge_money_flow,validation_oof_unseen,aggregate,0,1.8646419897959858,False,SH601138,35,0.03379328039862893,0.1234616202386371,sw_801150,0.09843397692683556,0.06918374095638656,H5,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,1,1.7707102690531307,False,SH601127,35,0.04296071863490295,0.14532736671561747,sw_801080,0.11570390197294944,0.03682304746088971,H5,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,2,1.8960073664541162,False,SH601127,38,0.03480665538672679,0.13763007344523978,sw_801080,0.1405311917832587,0.04002877376003149,H5,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,3,1.6998400401152487,False,SH601127,35,0.04522324006823563,0.13942121913026032,sw_801880,0.11196737721446587,0.06658113578973172,H5,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,4,1.8283708424023153,False,SH601127,34,0.05223441361074461,0.16405167648746682,sw_801080,0.1330340354061373,0.06151424332605711,H5,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,all,7.324063401432362,False,SH601127,172,0.04978844546864342,0.15312711640195567,sw_801080,0.13100883775306232,0.03939684653638854,H5,aggregate_anchor_controlled,0.33687312147671294
volume_surge_money_flow,validation_oof_unseen,0,all,5.937895479447532,False,SH600760,168,0.0570742218112956,0.2719106926294158,sw_801730,0.13893530166273055,0.024288904904843867,H5,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,1,all,6.397643891140141,False,SZ000792,235,0.09712789730752887,0.3408898988929238,sw_801080,0.15472487090800274,0.34647931516210584,H5,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,2,all,7.490342035641373,False,SH601138,175,0.1911159108692452,0.38323543701576046,sw_801080,0.2820979102784564,0.08453565033889639,H5,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,3,all,9.059560838793793,False,SH601127,155,0.2987470823033405,0.49155479759960763,sw_801880,0.3004935029514735,0.10354452019610283,H5,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,4,all,6.261662239266145,False,SH601689,160,0.09535596126789836,0.3291480333109297,sw_801880,0.17725035234211098,0.09617037778635706,H5,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,aggregate,all,7.116117656365644,False,SZ002466,145,0.028070016817410327,0.1278448447402017,sw_801080,0.12708710811886823,0.045835447876700755,H5,aggregate_full_daily,
volume_surge_money_flow,robustness_oof_unseen,aggregate,0,1.8406539614950437,False,SH601989,25,0.02953065265696749,0.13436102218690524,sw_801080,0.1315668987428582,0.046081185615008666,H5,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,1,1.9082514165194768,False,SH600845,32,0.08455213112997835,0.1755419647186081,sw_801750,0.11653039650890398,0.11574420030264078,H5,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,2,1.5980040171021521,False,SH601100,31,0.046077801039894,0.1770942829021881,sw_801080,0.12134368654584507,0.10436396388474535,H5,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,3,1.9831253442531134,False,SH601336,31,0.061610850275062926,0.2073293858777747,sw_801080,0.14095102174274804,0.050394940610235306,H5,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,4,1.4087653911959563,False,SH600233,19,0.03803637260062512,0.12691734586160314,sw_801080,0.1137447941445526,0.043992680255279075,H5,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,all,7.116117656365644,False,SZ002466,145,0.028070016817410327,0.1278448447402017,sw_801080,0.12708710811886823,0.045835447876700755,H5,aggregate_anchor_controlled,0.40954056732556715
volume_surge_money_flow,robustness_oof_unseen,0,all,6.217373664254484,False,SH603288,126,0.08260176163633552,0.30602837035723773,sw_801780,0.11614445154190875,0.20857316172616766,H5,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,1,all,7.2287362161180155,False,SH600703,143,0.07006020487811669,0.28603963380180764,sw_801080,0.1529516777066765,0.07385063541650318,H5,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,2,all,5.730943917980789,False,SH601138,182,0.09614186257006256,0.3163189795628706,sw_801080,0.19603254296820385,0.09994273235591662,H5,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,3,all,6.983082052602558,False,SH601336,160,0.14012795319808066,0.3907428730216677,sw_801790,0.2113451133158216,0.08479624731161771,H5,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,4,all,4.893327081240709,False,SZ000333,110,0.09550793473777848,0.3022177958677288,sw_801110,0.13737269506037933,0.14805706080606995,H5,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,aggregate,all,22.287390643551653,False,SZ002602,172,0.041017952516490715,0.12292720320114688,sw_801150,0.08792927654947685,0.06721075324893042,H10,aggregate_full_daily,
volume_surge_money_flow,train_oof_unseen,aggregate,0,3.2204368139602124,False,SH600893,29,0.03557893361022003,0.13440387857498662,sw_801150,0.1097551196440513,0.0561495549550541,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,1,3.028464335620275,False,SH600588,22,0.03688745778011687,0.14126747140711074,sw_801080,0.09566696838961267,0.059119898463278885,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,2,3.1869606560030386,False,SZ002602,16,0.05870195494057592,0.16953038100046555,sw_801080,0.11790543319006559,0.04523475233799691,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,3,3.317801367899864,False,SH600893,23,0.039645871068743746,0.1620684997365018,sw_801080,0.12191838637661777,0.056352918584396824,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,4,3.1592546610926435,False,SZ002600,19,0.03565698422698056,0.15099611927054943,sw_801080,0.11437117472993705,0.10599553025489024,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,5,3.1457190011610963,False,SH600588,27,0.04419533512620114,0.1568875429704855,sw_801080,0.0990216396293664,0.07539641055641656,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,6,3.3050690471354764,False,SZ000876,26,0.03872829362665701,0.11467171830934855,sw_801080,0.10978050459055555,0.05443920136041189,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,7,3.3521746982718033,False,SH600011,34,0.049680697825843695,0.13862662735769773,sw_801080,0.08026715031626461,0.037511895440414014,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,8,2.873396713912184,False,SZ002602,18,0.0351202695806517,0.11674918982665267,sw_801150,0.08766838097582648,0.06304272276459506,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,9,3.087296101705369,False,SH601360,35,0.027927380449260436,0.1172873773266454,sw_801150,0.10352568685452646,0.04368497880247958,H10,aggregate_anchor,
volume_surge_money_flow,train_oof_unseen,aggregate,all,22.287390643551653,False,SZ002602,172,0.041017952516490715,0.12292720320114688,sw_801150,0.08792927654947685,0.06721075324893042,H10,aggregate_anchor_controlled,0.20579307111049697
volume_surge_money_flow,train_oof_unseen,0,all,17.55144847236526,False,SZ002602,155,0.13858086747236725,0.39953769778737647,sw_801760,0.13858086747236725,0.13678654834203102,H10,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,1,all,15.482697141384671,False,SZ000538,295,0.07438403423577805,0.2863488082865171,sw_801150,0.19903373011068154,0.2111447196563673,H10,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,2,all,20.779810167301086,False,SZ002594,334,0.07301278627094036,0.33178613205808194,sw_801080,0.17540806857003757,0.04251215171362549,H10,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,3,all,21.26184805060959,False,SH600893,223,0.1122118686246506,0.31659811769715424,sw_801740,0.12631081016370843,0.14012983235330365,H10,fold_full_daily,
volume_surge_money_flow,train_oof_unseen,4,all,16.687214964789455,False,SH600436,260,0.07446426785100245,0.30995169493149993,sw_801150,0.16519766231364402,0.09037992062042145,H10,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,aggregate,all,13.199670584572239,False,SH601127,171,0.05255569478683252,0.14787213203291236,sw_801880,0.12645088909369503,0.052915478726617636,H10,aggregate_full_daily,
volume_surge_money_flow,validation_oof_unseen,aggregate,0,1.8726559172813042,False,SH601127,17,0.04787143345655568,0.16052508803007468,sw_801880,0.09741705927428986,0.04987714201033118,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,1,1.8463404530781378,False,SH601127,18,0.04313763037224581,0.15092841133716203,sw_801880,0.11759153088945598,0.03275059920228967,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,2,1.738525697558142,False,SH601138,18,0.03923640001878527,0.13401472900786113,sw_801080,0.1080663559172122,0.03015088937591132,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,3,1.754414174733991,False,SH601127,18,0.031215181685588546,0.1287476792277367,sw_801880,0.11544972694016566,0.07133763555679394,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,4,1.5995089407746346,False,SH601127,15,0.02792818001070363,0.107288050853109,sw_801880,0.10884783136521398,0.04942954401377007,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,5,1.509051272127626,False,SZ002920,14,0.025613137311000057,0.11255580087367478,sw_801080,0.11955977000244566,0.06678110104281633,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,6,1.8080762819108762,False,SH601127,16,0.052798691831195704,0.1555219501859389,sw_801880,0.11882894705237473,0.07858735604113347,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,7,1.751389296884576,False,SH601127,18,0.04210310091896159,0.15474991715637496,sw_801080,0.11654249078460349,0.0648533423308608,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,8,1.6247167953150456,False,SH601127,17,0.04785603655256274,0.11866955078463261,sw_801880,0.09643255581090754,0.0447605329764019,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,9,1.849471773826179,False,SH601127,19,0.05296008559095264,0.14645076510496868,sw_801880,0.10144586425576298,0.07028131177164877,H10,aggregate_anchor,
volume_surge_money_flow,validation_oof_unseen,aggregate,all,13.199670584572239,False,SH601127,171,0.05255569478683252,0.14787213203291236,sw_801880,0.12645088909369503,0.052915478726617636,H10,aggregate_anchor_controlled,0.2229609426850625
volume_surge_money_flow,validation_oof_unseen,0,all,10.549209653760437,False,SH600760,165,0.06301862763507475,0.29022952058921986,sw_801730,0.17318316352307037,0.1332337350864093,H10,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,1,all,9.912441888618643,False,SZ002475,168,0.08758381631539286,0.3063999874593035,sw_801080,0.12166128037552021,0.4402855763788646,H10,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,2,all,13.77530204339986,False,SH601138,175,0.1704037281237591,0.3560511904175742,sw_801080,0.246583235181613,0.07887057918534553,H10,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,3,all,17.56795579504766,False,SH601127,154,0.29320117183626687,0.49824924724892894,sw_801880,0.29388213923978534,0.14503595265016342,H10,fold_full_daily,
volume_surge_money_flow,validation_oof_unseen,4,all,12.219579920327837,False,SZ000625,183,0.1249088746762958,0.34272123596779713,sw_801880,0.21590948563306944,0.20739743032540317,H10,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,aggregate,all,11.79981092782256,False,SH601336,178,0.026938658774400277,0.09960208058394596,sw_801080,0.1281546997667154,0.03610305243521328,H10,aggregate_full_daily,
volume_surge_money_flow,robustness_oof_unseen,aggregate,0,1.6832514304640487,False,SZ002466,17,0.03933851672807988,0.15562719586727253,sw_801780,0.11991436804254334,0.054181041582128144,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,1,1.8758924124746366,False,SH600023,20,0.02879702352146127,0.10678955172966813,sw_801790,0.14623474875132164,0.11681003798473032,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,2,1.7461318619633928,False,SZ002241,18,0.04637274269070913,0.13379887400986798,sw_801080,0.16415542019925544,0.0686121735240126,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,3,1.7776770383692662,False,SH600233,12,0.05276896305365042,0.16615982357254785,sw_801080,0.15854154795281653,0.09354534477523753,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,4,1.5991792661710351,False,SH600703,21,0.03249040311529185,0.12607893420184715,sw_801080,0.1271266138181,0.062178165238521765,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,5,1.535323340830244,False,SH601989,12,0.048811611630366514,0.15144663066322483,sw_801080,0.1306109487344352,0.08047163637573632,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,6,1.3477120713835835,False,SH600703,18,0.02603035277149042,0.10445654067935087,sw_801790,0.13271813227449228,0.06825547218794116,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,7,1.3357474443460575,False,SZ000333,16,0.030930954035695422,0.11577859582343539,sw_801080,0.08832488039744739,0.06284603666057573,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,8,1.5108045229100178,False,SH601336,17,0.06823721027278945,0.1670930862649992,sw_801790,0.15062429993298057,0.032621458442083306,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,9,1.3535367129890492,False,SH603019,22,0.029848578191331,0.11070216548998284,sw_801780,0.0977842984202371,0.06467863746245343,H10,aggregate_anchor,
volume_surge_money_flow,robustness_oof_unseen,aggregate,all,11.79981092782256,False,SH601336,178,0.026938658774400277,0.09960208058394596,sw_801080,0.1281546997667154,0.03610305243521328,H10,aggregate_anchor_controlled,0.23005616209259122
volume_surge_money_flow,robustness_oof_unseen,0,all,11.403168019271757,False,SH601698,149,0.10059899377069392,0.3577018399245655,sw_801780,0.11985264424041678,0.09064947945472263,H10,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,1,all,11.86991626280115,False,SH603392,123,0.07531540090703613,0.2919345105967541,sw_801150,0.15696244778803345,0.02136561672850085,H10,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,2,all,9.459630509256538,False,SH601319,161,0.10286784926014299,0.3541263102568782,sw_801080,0.23440717171674777,0.03574161551704641,H10,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,3,all,11.84494355272308,False,SH601336,158,0.1383833651803069,0.37191065833852677,sw_801790,0.20984928447942056,0.1514732149146827,H10,fold_full_daily,
volume_surge_money_flow,robustness_oof_unseen,4,all,8.703436710543198,False,SZ000333,110,0.1159156899670673,0.31413182181984634,sw_801110,0.15484167084403586,0.0930472890489431,H10,fold_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,all,7.307672839503901,False,SH600309,321,0.02548145733624597,0.1005071502194635,sw_801150,0.09942825628226534,0.06406086481003372,H3,aggregate_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,0,3.0483614388302733,False,SZ002714,129,0.03484771234063439,0.13385366235435678,sw_801150,0.10889258719606244,0.053044722386109085,H3,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,1,3.9284523876739224,False,SH600309,98,0.04028481646196315,0.1126107273066437,sw_801150,0.09598869088736935,0.05162063184252954,H3,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,2,3.211377089677943,False,SH601155,118,0.016946746962872447,0.07735679721494959,sw_801790,0.10743924665579381,0.045310248527474214,H3,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,all,7.307672839503901,False,SH600309,321,0.02548145733624597,0.1005071502194635,sw_801150,0.09942825628226534,0.06406086481003372,H3,aggregate_anchor_controlled,0.5294834478785969
volume_price_correlation,train_oof_unseen,0,all,5.6099830415415965,False,SH601012,258,0.09290569000284858,0.37710504510223924,sw_801120,0.14297956750366106,0.20416261020081827,H3,fold_full_daily,
volume_price_correlation,train_oof_unseen,1,all,7.147483657773107,False,SH600196,339,0.13531856333392916,0.3194986879702948,sw_801150,0.2617289450576801,0.0219566078371976,H3,fold_full_daily,
volume_price_correlation,train_oof_unseen,2,all,4.459538494707274,False,SH601633,342,0.10353903110629646,0.3318315184797456,sw_801880,0.18190348859081487,0.41362498615535864,H3,fold_full_daily,
volume_price_correlation,train_oof_unseen,3,all,5.602811459920565,False,SH600406,323,0.049569662207308365,0.23596076036246447,sw_801790,0.14872057110338438,0.11735858031999151,H3,fold_full_daily,
volume_price_correlation,train_oof_unseen,4,all,6.981810541803691,False,SH600438,207,0.06124200216207955,0.2643588763588622,sw_801110,0.09082446066740213,0.07916473269134594,H3,fold_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,all,4.119502000874084,False,SH600196,160,0.030897047779259144,0.10909549486902537,sw_801150,0.09158934071288896,0.130373158524475,H3,aggregate_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,0,1.774759157945483,False,SH601618,55,0.03831166449505808,0.10771055953913626,sw_801790,0.08208284425458966,0.07084294490917883,H3,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,1,1.7548502025305721,False,SH603392,57,0.03178219307407827,0.12371870379726994,sw_801730,0.09648450195088752,0.09759732469171052,H3,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,2,1.9487111265612922,False,SH600196,54,0.071757363909774,0.1488283432250395,sw_801150,0.11223742969264028,0.12319662667006137,H3,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,all,4.119502000874084,False,SH600196,160,0.030897047779259144,0.10909549486902537,sw_801150,0.09158934071288896,0.130373158524475,H3,aggregate_anchor_controlled,0.44758662279137496
volume_price_correlation,validation_oof_unseen,0,all,3.9931194324622683,False,SZ002920,168,0.07807511202893763,0.2902796772863606,sw_801730,0.20487030829387348,0.010603212570836091,H3,fold_full_daily,
volume_price_correlation,validation_oof_unseen,1,all,4.09879269429998,False,SH600570,177,0.0931436514593874,0.30875124899274636,sw_801790,0.12920478153963855,0.43667787622370263,H3,fold_full_daily,
volume_price_correlation,validation_oof_unseen,2,all,3.596601803772736,False,SH601360,142,0.0698371366103851,0.250073359535731,sw_801080,0.12344469080354707,0.31999650052677925,H3,fold_full_daily,
volume_price_correlation,validation_oof_unseen,3,all,3.6900384335413263,False,SZ002049,168,0.0707925057390456,0.28398856978441944,sw_801080,0.12523103295098123,0.29811991209113725,H3,fold_full_daily,
volume_price_correlation,validation_oof_unseen,4,all,3.559776191034187,False,SZ002460,128,0.1023297342330581,0.2883090154989516,sw_801050,0.11833091446536856,0.08247598350545686,H3,fold_full_daily,
