instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return
SZ000157,2025-03-14,2025-03-17,2025-03-17,ema_state,1300,7.659999847412109,9957.999801635742,5.0,2025-03-27,2025-03-28,7.159999847412109,9307.999801635742,13.961999702453614,-650.0,-668.9619997024529,7.047199859619141,7.047199859619141,0.6127999877929682,time_stop,11,-0.06527415273629834,-0.06714463645704595
SH603799,2025-03-17,2025-03-18,2025-03-18,ema_state,1200,36.65999984741211,43991.99981689453,21.995999908447267,2025-03-28,2025-03-31,33.849998474121094,40619.99816894531,60.92999725341797,-3372.0016479492188,-3454.927645111087,33.72719985961914,33.72719985961914,2.9327999877929685,time_stop,13,-0.07665033783379512,-0.07849611426990953
SZ000933,2025-03-17,2025-03-18,2025-03-18,ema_state,2400,19.18000030517578,46032.000732421875,23.01600036621094,2025-03-28,2025-03-31,18.079999923706055,43391.99981689453,65.0879997253418,-2640.0009155273438,-2728.104915618898,17.64560028076172,17.64560028076172,1.5344000244140616,time_stop,13,-0.057351426692776854,-0.05923578166190677
SH600019,2025-03-17,2025-03-18,2025-03-18,ema_state,6500,7.260000228881836,47190.00148773193,23.595000743865967,2025-03-28,2025-03-31,7.070000171661377,45955.00111579895,68.93250167369843,-1235.0003719329834,-1327.5278743505478,6.679200210571289,6.679200210571289,0.5808000183105468,time_stop,13,-0.02617080595460563,-0.028117491000173633
SZ000426,2025-03-17,2025-03-18,2025-03-18,ema_state,700,14.09000015258789,9863.000106811523,5.0,2025-03-28,2025-03-31,13.550000190734863,9485.000133514404,14.227500200271606,-377.99997329711914,-397.22747349739075,12.96280014038086,12.96280014038086,1.1272000122070303,time_stop,13,-0.03832505010681964,-0.04025410105368756
SH600031,2025-03-18,2025-03-19,2025-03-19,ema_state,2400,19.100000381469727,45840.000915527344,22.920000457763674,2025-03-31,2025-04-01,18.520000457763672,44448.00109863281,66.67200164794922,-1391.9998168945312,-1481.5918190002471,17.57200035095215,17.57200035095215,1.5280000305175783,time_stop,13,-0.030366487545662773,-0.03230478542163353
SH603501,2025-03-18,2025-03-19,2025-03-19,ema_state,300,139.44000244140625,41832.000732421875,20.916000366210938,2025-03-31,2025-04-01,132.60000610351562,39780.00183105469,59.670002746582036,-2051.9989013671875,-2132.5849044799834,128.28480224609376,128.28480224609376,11.155200195312489,time_stop,13,-0.04905332916043833,-0.0509542720306824
SZ002532,2025-03-19,2025-03-20,2025-03-20,ema_state,5300,8.760000228881836,46428.00121307373,23.214000606536867,2025-03-31,2025-04-01,8.510000228881836,45103.00121307373,67.6545018196106,-1325.0,-1415.868502426149,8.059200210571289,8.059200210571289,0.700800018310547,time_stop,12,-0.028538812039724235,-0.03048076343994471
SH600926,2025-03-19,2025-03-20,2025-03-20,ema_state,3300,14.199999809265137,46859.99937057495,23.429999685287477,2025-03-31,2025-04-01,13.859999656677246,45737.99886703491,68.60699830055238,-1122.000503540039,-1214.0375015258774,13.063999824523925,13.063999824523925,1.1359999847412112,time_stop,12,-0.023943673039069285,-0.025894810124448425
SH601168,2025-03-19,2025-03-20,2025-03-20,ema_state,2700,17.170000076293945,46359.00020599365,23.179500102996826,2025-03-31,2025-04-01,16.040000915527344,43308.00247192383,64.96200370788574,-3050.997734069824,-3139.139237880707,15.79640007019043,15.79640007019043,1.3736000061035156,time_stop,12,-0.0658124144289757,-0.06767985587939254
SH603893,2025-03-19,2025-03-20,2025-03-20,ema_state,200,168.42999267578125,33685.99853515625,16.842999267578126,2025-04-01,2025-04-02,167.0399932861328,33407.99865722656,50.11199798583984,-277.9998779296875,-344.95487518310694,154.95559326171875,154.95559326171875,13.474399414062503,time_stop,13,-0.008252683311125662,-0.01023518669281261
SZ002594,2025-03-06,2025-03-07,2025-03-07,ema_state,400,118.22000122070312,47288.00048828125,23.644000244140624,2025-04-03,2025-04-07,109.80000305175781,43920.001220703125,65.88000183105468,-3367.999267578125,-3457.523269653323,108.76240112304689,108.76240112304689,9.45760009765624,time_stop,31,-0.07122312706820351,-0.07307975250135058
SH600362,2025-03-18,2025-03-19,2025-03-19,ema_state,2200,21.479999542236328,47255.99899291992,23.62799949645996,2025-04-07,2025-04-08,19.239999771118164,42327.99949645996,63.49199924468994,-4927.999496459961,-5015.119495201109,19.76159957885742,19.76159957885742,1.718399963378907,stop_loss,20,-0.10428304557053789,-0.10607358421007702
SH600276,2025-06-11,2025-06-12,2025-06-12,ema_state,800,54.400001525878906,43520.001220703125,21.760000610351565,2025-06-19,2025-06-20,51.75,41400.0,62.1,-2120.001220703125,-2203.861221313475,50.0480014038086,50.0480014038086,4.352000122070308,ema60_exit,8,-0.048713261976992044,-0.050614884641705674
SH601111,2025-06-13,2025-06-16,2025-06-16,ema_state,1200,7.75,9300.0,5.0,2025-06-19,2025-06-20,7.650000095367432,9180.000114440918,13.770000171661378,-119.99988555908203,-138.76988573074414,7.13,7.13,0.6200000000000001,ema60_exit,4,-0.012903213500976562,-0.014913475091966054
SZ000963,2025-06-09,2025-06-10,2025-06-10,ema_state,1000,43.93000030517578,43930.00030517578,21.96500015258789,2025-06-20,2025-06-23,40.72999954223633,40729.99954223633,61.09499931335449,-3200.000762939453,-3283.0607624053955,40.41560028076172,40.41560028076172,3.5144000244140585,time_stop,13,-0.07284317643317732,-0.07469656338683414
SH601077,2025-06-09,2025-06-10,2025-06-10,ema_state,6200,7.210000038146973,44702.00023651123,22.351000118255616,2025-06-20,2025-06-23,6.949999809265137,43089.99881744385,64.63499822616578,-1612.0014190673828,-1698.9874174118056,6.633200035095215,6.633200035095215,0.5768000030517575,time_stop,13,-0.03606105790654865,-0.037987972333522094
SZ002311,2025-06-09,2025-06-10,2025-06-10,ema_state,700,60.11000061035156,42077.000427246094,21.03850021362305,2025-06-20,2025-06-23,58.310001373291016,40817.00096130371,61.225501441955565,-1259.9994659423828,-1342.263467597963,55.30120056152344,55.30120056152344,4.808800048828125,time_stop,13,-0.0299450876523626,-0.03188422790693063
SZ000975,2025-06-13,2025-06-16,2025-06-16,ema_state,2200,20.459999084472656,45011.997985839844,22.505998992919924,2025-06-20,2025-06-23,18.809999465942383,41381.99882507324,62.072998237609866,-3629.9991607666016,-3714.5781579971285,18.823199157714846,18.823199157714846,1.63679992675781,stop_loss,7,-0.08064514625430645,-0.08248293706639173
SH600988,2025-06-11,2025-06-12,2025-06-12,ema_state,1600,27.1299991607666,43407.99865722656,21.703999328613282,2025-06-23,2025-06-24,26.399999618530273,42239.99938964844,63.359999084472655,-1167.999267578125,-1253.0632659912123,24.959599227905276,24.959599227905276,2.1703999328613257,time_stop,12,-0.02690746645108635,-0.028852678911953773
SH600547,2025-06-12,2025-06-13,2025-06-13,ema_state,300,31.100000381469727,9330.000114440918,5.0,2025-06-24,2025-06-25,31.06999969482422,9320.999908447266,13.9814998626709,-9.000205993652344,-27.98170585632397,28.61200035095215,28.61200035095215,2.4880000305175756,time_stop,12,-0.0009646522918817417,-0.0029975046077436304
SH601919,2025-06-13,2025-06-16,2025-06-16,ema_state,3000,14.649999618530273,43949.99885559082,21.97499942779541,2025-06-26,2025-06-27,14.4399995803833,43319.9987411499,64.97999811172485,-630.000114440918,-716.9551119804382,13.477999649047852,13.477999649047852,1.171999969482421,time_stop,11,-0.01433447396690379,-0.016304819846030418
SH601991,2025-06-13,2025-06-16,2025-06-16,ema_state,14100,3.200000047683716,45120.00067234039,22.560000336170198,2025-06-26,2025-06-27,3.130000114440918,44133.00161361694,66.19950242042542,-986.9990587234497,-1075.7585614800423,2.9440000438690186,2.9440000438690186,0.25600000381469723,time_stop,11,-0.021874978812411742,-0.02383025121858377
SH601857,2025-06-24,2025-06-25,2025-06-25,ema_state,5300,8.5,45050.0,22.525000000000002,2025-07-07,2025-07-08,8.329999923706055,44148.99959564209,66.22349939346313,-901.0004043579102,-989.7489037513718,7.82,7.82,0.6799999999999997,time_stop,13,-0.020000008975758272,-0.021959029447570815
SZ002352,2025-06-24,2025-06-25,2025-06-25,ema_state,100,49.66999816894531,4966.999816894531,5.0,2025-07-07,2025-07-08,46.79999923706055,4679.999923706055,7.019999885559082,-286.99989318847656,-299.0198930740353,45.69639831542969,45.69639831542969,3.9735998535156227,time_stop,13,-0.05778133758175065,-0.06014076912432401
SH601077,2025-06-25,2025-06-26,2025-06-26,ema_state,6500,7.070000171661377,45955.00111579895,22.977500557899475,2025-07-08,2025-07-09,7.050000190734863,45825.00123977661,68.73750185966492,-129.99987602233887,-221.71487843990326,6.504400157928467,6.504400157928467,0.5656000137329098,time_stop,13,-0.002828851547511898,-0.004822197171604828
SH601319,2025-06-12,2025-06-13,2025-06-13,ema_state,5400,8.34000015258789,45036.00082397461,22.518000411987305,2025-07-09,2025-07-10,8.34000015258789,45036.00082397461,67.55400123596192,0.0,-90.07200164795067,7.6728001403808594,7.6728001403808594,0.6672000122070312,time_stop,27,0.0,-0.001999000499750157
SH601009,2025-06-24,2025-06-25,2025-06-25,ema_state,3900,11.380000114440918,44382.00044631958,22.19100022315979,2025-07-11,2025-07-14,11.239999771118164,43835.99910736084,65.75399866104127,-546.0013389587402,-633.9463378429427,10.469600105285645,10.469600105285645,0.9104000091552731,time_stop,19,-0.012302314755260607,-0.014276722921666915
SH600919,2025-06-27,2025-06-30,2025-06-30,ema_state,3900,11.350000381469727,44265.00148773193,22.132500743865968,2025-07-16,2025-07-17,11.359999656677246,44303.99866104126,66.45599799156189,38.99717330932617,-49.591325426104596,10.44200035095215,10.44200035095215,0.9080000305175773,time_stop,17,0.0008809933807442491,-0.0011197682252143259
SH601169,2025-07-10,2025-07-11,2025-07-11,ema_state,6500,7.099999904632568,46149.999380111694,23.074999690055847,2025-07-21,2025-07-22,6.78000020980835,44070.00136375427,66.10500204563141,-2079.998016357422,-2169.178018093109,6.531999912261963,6.531999912261963,0.5679999923706056,time_stop,11,-0.045070380158093684,-0.04697928494538385
SH601658,2025-06-25,2025-06-26,2025-06-26,ema_state,8400,5.480000019073486,46032.000160217285,23.016000080108643,2025-07-22,2025-07-23,5.46999979019165,45947.99823760986,68.92199735641479,-84.00192260742188,-175.93992004394823,5.041600017547608,5.041600017547608,0.43840000152587866,time_stop,27,-0.00182485927865502,-0.003820211883795203
SH601998,2025-06-12,2025-06-13,2025-06-13,ema_state,5600,8.029999732971191,44967.99850463867,22.483999252319336,2025-07-25,2025-07-28,7.949999809265137,44519.998931884766,66.77999839782714,-447.99957275390625,-537.2635704040513,7.387599754333497,7.387599754333497,0.6423999786376946,time_stop,45,-0.009962630929808737,-0.011941716125351316
SH601166,2025-06-12,2025-06-13,2025-06-13,ema_state,2000,22.139999389648438,44279.998779296875,22.139999389648438,2025-07-28,2025-07-29,22.299999237060547,44599.998474121094,66.89999771118164,319.99969482421875,230.95969772338867,20.368799438476564,20.368799438476564,1.771199951171873,ema60_exit,46,0.007226732241325957,0.0052132855002138614
SH601939,2025-06-11,2025-06-12,2025-06-12,ema_state,1000,8.75,8750.0,5.0,2025-07-29,2025-07-30,9.020000457763672,9020.000457763672,13.530000686645508,270.0004577636719,251.47045707702637,8.05,8.05,0.6999999999999993,ema60_exit,48,0.03085719517299107,0.028723067627301698
SH601838,2025-06-09,2025-06-10,2025-06-10,ema_state,500,18.389999389648438,9194.999694824219,5.0,2025-07-31,2025-08-01,18.510000228881836,9255.000114440918,13.882500171661377,60.00041961669922,41.11791944503784,16.91879943847656,16.91879943847656,1.4711999511718759,ema60_exit,52,0.006525331333123687,0.004469339218366514
SH600926,2025-06-11,2025-06-12,2025-06-12,ema_state,2800,15.710000038146973,43988.00010681152,21.994000053405763,2025-07-31,2025-08-01,15.729999542236328,44043.99871826172,66.06599807739258,55.99861145019531,-32.06138668060303,14.453200035095216,14.453200035095216,1.2568000030517563,time_stop,50,0.0012730429052064123,-0.0007285024079474238
SH601916,2025-06-27,2025-06-30,2025-06-30,ema_state,13300,3.390000104904175,45087.001395225525,22.543500697612764,2025-07-31,2025-08-01,3.390000104904175,45087.001395225525,67.63050209283828,0.0,-90.17400279045395,3.118800096511841,3.118800096511841,0.2712000083923338,time_stop,32,0.0,-0.0019990004997501895
SZ000426,2025-07-17,2025-07-18,2025-07-18,ema_state,2600,17.860000610351562,46436.00158691406,23.218000793457033,2025-07-31,2025-08-01,17.440000534057617,45344.001388549805,68.01600208282471,-1092.0001983642578,-1183.234201240541,16.43120056152344,16.43120056152344,1.4288000488281227,time_stop,14,-0.02351624087014395,-0.025468232392642447
SZ002074,2025-07-22,2025-07-23,2025-07-23,ema_state,1500,30.68000030517578,46020.00045776367,23.010000228881836,2025-08-04,2025-08-05,29.18000030517578,43770.00045776367,65.65500068664551,-2250.0,-2338.6650009155273,28.22560028076172,28.22560028076172,2.45440002441406,time_stop,13,-0.04889178569359228,-0.05079305148930724
SZ002460,2025-07-28,2025-07-29,2025-07-29,ema_state,1200,37.959999084472656,45551.99890136719,22.775999450683596,2025-08-08,2025-08-11,39.0,46800.0,70.2,1248.0010986328125,1155.0250991821317,34.92319915771485,34.92319915771485,3.0367999267578085,time_stop,13,0.027397285052958572,0.025343517366695847
SH600549,2025-07-30,2025-07-31,2025-07-31,ema_state,2000,23.520000457763672,47040.000915527344,23.520000457763672,2025-08-11,2025-08-12,23.59000015258789,47180.00030517578,70.77000045776367,139.9993896484375,45.709388732910156,21.638400421142578,21.638400421142578,1.8816000366210943,time_stop,12,0.0029761774431051376,0.0009712275631589004
SH600415,2025-06-09,2025-06-10,2025-06-10,ema_state,2500,17.969999313354492,44924.99828338623,22.462499141693115,2025-08-12,2025-08-13,18.920000076293945,47300.00019073486,70.9500002861023,2375.001907348633,2281.5894079208374,16.532399368286132,16.532399368286132,1.43759994506836,ema60_exit,64,0.05286593206675615,0.05076125254238482
SH600016,2025-06-24,2025-06-25,2025-06-25,ema_state,9900,4.579999923706055,45341.99924468994,22.670999622344972,2025-08-15,2025-08-18,4.570000171661377,45243.00169944763,67.86450254917145,-98.99754524230957,-189.53304741382598,4.21359992980957,4.21359992980957,0.3663999938964846,time_stop,54,-0.0021833520111908893,-0.004177987989179514
SH603259,2025-08-05,2025-08-06,2025-08-06,ema_state,500,92.98999786376953,46494.998931884766,23.247499465942383,2025-08-19,2025-08-20,89.08000183105469,44540.000915527344,66.81000137329102,-1954.9980163574219,-2045.0555171966553,85.55079803466798,85.55079803466798,7.439199829101554,time_stop,14,-0.0420474902950637,-0.04396243784070076
SH600958,2025-08-13,2025-08-14,2025-08-14,ema_state,4000,11.510000228881836,46040.000915527344,23.020000457763672,2025-08-27,2025-08-28,11.380000114440918,45520.00045776367,68.28000068664551,-520.0004577636719,-611.300458908081,10.58920021057129,10.58920021057129,0.9208000183105458,time_stop,14,-0.011294536216837861,-0.01327095893304608
SH601211,2025-06-13,2025-06-16,2025-06-16,ema_state,2500,17.780000686645508,44450.00171661377,22.225000858306885,2025-09-03,2025-09-04,19.610000610351562,49025.001525878906,73.53750228881836,4574.999809265137,4479.2373061180115,16.35760063171387,16.35760063171387,1.4224000549316393,ema60_exit,80,0.10292462615485504,0.10071987927598476
SH600760,2025-07-14,2025-07-15,2025-07-15,ema_state,800,57.369998931884766,45895.99914550781,22.947999572753908,2025-09-03,2025-09-04,55.2400016784668,44192.00134277344,66.28800201416016,-1703.997802734375,-1793.233804321289,52.780399017333984,52.780399017333984,4.5895999145507815,time_stop,51,-0.037127371327772,-0.0390521541936835
SZ002049,2025-08-28,2025-08-29,2025-08-29,ema_state,600,83.0,49800.0,24.900000000000002,2025-09-03,2025-09-04,76.0,45600.0,68.4,-4200.0,-4293.300000000001,76.36,76.36,6.640000000000001,stop_loss,6,-0.08433734939759036,-0.08616775949374712
SZ002414,2025-07-08,2025-07-09,2025-07-09,ema_state,4600,10.050000190734863,46230.00087738037,23.115000438690185,2025-09-04,2025-09-05,10.789999961853027,49633.999824523926,74.45099973678589,3403.9989471435547,3306.432946968079,9.246000175476075,9.246000175476075,0.8040000152587883,ema60_exit,58,0.07363181662427956,0.0714856260863
SH601601,2025-06-12,2025-06-13,2025-06-13,ema_state,1300,34.83000183105469,45279.002380371094,22.63950119018555,2025-09-09,2025-09-10,37.38999938964844,48606.99920654297,72.91049880981446,3327.996826171875,3232.446826171878,32.04360168457031,32.04360168457031,2.7864001464843753,ema60_exit,89,0.0734997824866962,0.07135385588502371
SH601336,2025-08-11,2025-08-12,2025-08-12,ema_state,800,61.939998626708984,49551.99890136719,24.775999450683596,2025-09-15,2025-09-16,61.70000076293945,49360.00061035156,74.04000091552734,-191.998291015625,-290.8142913818359,56.984798736572266,56.984798736572266,4.9551998901367185,time_stop,35,-0.0038746830657184162,-0.005865938072083796
SH600000,2025-06-11,2025-06-12,2025-06-12,ema_state,3700,11.989999771118164,44362.99915313721,22.181499576568605,2025-09-16,2025-09-17,13.149999618530273,48654.99858856201,72.98249788284302,4291.999435424805,4196.835437965396,11.03079978942871,11.03079978942871,0.9591999816894532,ema60_exit,97,0.09674727852842403,0.09455488017054618
SH601958,2025-09-04,2025-09-05,2025-09-05,ema_state,3600,15.4399995803833,55583.99848937988,27.791999244689944,2025-09-16,2025-09-17,15.279999732971191,55007.99903869629,82.51199855804444,-575.9994506835938,-686.3034484863296,14.204799613952638,14.204799613952638,1.2351999664306632,time_stop,12,-0.010362684699511977,-0.01234097018736905
SZ002736,2025-08-01,2025-08-04,2025-08-04,ema_state,3600,13.140000343322754,47304.001235961914,23.652000617980956,2025-09-18,2025-09-19,13.020000457763672,46872.00164794922,70.30800247192383,-431.9995880126953,-525.9595911026001,12.088800315856934,12.088800315856934,1.0512000274658195,ema60_exit,46,-0.009132411143357496,-0.011113155948668126
SH600549,2025-09-04,2025-09-05,2025-09-05,ema_state,1900,28.600000381469727,54340.00072479248,27.17000036239624,2025-09-18,2025-09-19,28.3799991607666,53921.99840545654,80.88299760818482,-418.0023193359375,-526.055317306517,26.31200035095215,26.31200035095215,2.2880000305175763,time_stop,14,-0.007692350271633785,-0.009675973759346633
SH600160,2025-09-05,2025-09-08,2025-09-08,ema_state,700,35.7400016784668,25018.001174926758,12.50900058746338,2025-09-23,2025-09-24,35.709999084472656,24996.99935913086,37.49549903869629,-21.001815795898438,-71.00631542205956,32.88080154418945,32.88080154418945,2.8592001342773443,time_stop,16,-0.0008394681752971787,-0.0028367905777454184
SH600660,2025-09-19,2025-09-22,2025-09-22,ema_state,600,71.55999755859375,42935.99853515625,21.467999267578126,2025-10-09,2025-10-10,70.08999633789062,42053.997802734375,63.080996704101565,-882.000732421875,-966.5497283935517,65.83519775390626,65.83519775390626,5.724799804687493,time_stop,18,-0.020542220106973583,-0.02250015669846382
SZ002074,2025-09-19,2025-09-22,2025-09-22,ema_state,1300,43.9900016784668,57187.002182006836,28.593501091003418,2025-10-13,2025-10-14,44.25,57525.0,86.28750000000001,337.99781799316406,223.1168169021621,40.470801544189456,40.470801544189456,3.519200134277341,time_stop,22,0.005910395808429189,0.003899580424504318
SH603259,2025-08-20,2025-08-21,2025-08-21,ema_state,400,92.0,36800.0,18.400000000000002,2025-10-14,2025-10-15,96.0999984741211,38439.99938964844,57.65999908447266,1639.9993896484375,1563.9393905639677,84.64,84.64,7.359999999999999,ema60_exit,55,0.04456520080566406,0.042477114447232026
SZ000657,2025-06-24,2025-06-25,2025-06-25,ema_state,3900,11.569999694824219,45122.99880981445,22.561499404907227,2025-10-16,2025-10-17,16.8700008392334,65793.00327301025,98.68950490951538,20670.0044631958,20548.753458881376,10.644399719238281,10.644399719238281,0.9255999755859374,ema60_exit,114,0.4580813555924387,0.45516665023393293
SZ002241,2025-09-04,2025-09-05,2025-09-05,ema_state,1700,31.709999084472656,53906.998443603516,26.95349922180176,2025-10-17,2025-10-20,31.65999984741211,53821.999740600586,80.73299961090088,-84.99870300292969,-192.68520183563524,29.173199157714844,29.173199157714844,2.536799926757812,time_stop,45,-0.0015767656418832839,-0.0035726141863273494
SH600673,2025-06-25,2025-06-26,2025-06-26,ema_state,4000,11.399999618530273,45599.998474121094,22.799999237060547,2025-10-20,2025-10-21,20.260000228881836,81040.00091552734,121.56000137329102,35440.00244140625,35295.6424407959,10.487999649047852,10.487999649047852,0.9119999694824212,ema60_exit,117,0.7771930620023848,0.7736404521832896
SZ002558,2025-07-29,2025-07-30,2025-07-30,ema_state,2000,24.030000686645508,48060.001373291016,24.030000686645508,2025-10-30,2025-10-31,35.869998931884766,71739.99786376953,107.6099967956543,23679.996490478516,23548.356492996216,22.10760063171387,22.10760063171387,1.9224000549316393,ema60_exit,93,0.49271734943475254,0.4897334067072468
SZ000630,2025-10-21,2025-10-22,2025-10-22,ema_state,11900,5.210000038146973,61999.000453948975,30.999500226974487,2025-11-03,2025-11-04,5.050000190734863,60095.00226974487,90.14250340461732,-1903.9981842041016,-2025.1401878356949,4.793200035095215,4.793200035095215,0.41680000305175735,time_stop,13,-0.030710143232362836,-0.032647754140444095
SH600580,2025-10-31,2025-11-03,2025-11-03,ema_state,1300,48.369998931884766,62880.998611450195,31.440499305725098,2025-11-04,2025-11-05,42.84000015258789,55692.00019836426,83.53800029754639,-7188.9984130859375,-7303.976912689206,44.50039901733398,44.50039901733398,3.8695999145507827,stop_loss,2,-0.11432703951646325,-0.11609750020708497
SZ002837,2025-07-23,2025-07-24,2025-07-24,ema_state,1500,31.700000762939453,47550.00114440918,23.77500057220459,2025-11-05,2025-11-06,67.08000183105469,100620.00274658203,150.93000411987305,53070.00160217285,52895.296597480774,29.1640007019043,29.1640007019043,2.5360000610351534,ema60_exit,105,1.1160883349087511,1.111858273269753
SH600111,2025-09-24,2025-09-25,2025-09-25,ema_state,600,46.650001525878906,27990.000915527344,13.995000457763672,2025-11-11,2025-11-12,46.599998474121094,27959.999084472656,41.939998626708984,-30.0018310546875,-85.93683013916015,42.918001403808596,42.918001403808596,3.7320001220703105,time_stop,48,-0.0010718767443142205,-0.003068734561916791
SH600580,2025-11-06,2025-11-07,2025-11-07,ema_state,1300,45.599998474121094,59279.99801635742,29.639999008178712,2025-11-11,2025-11-12,41.86000061035156,54418.00079345703,81.62700119018555,-4861.997222900391,-4973.264223098757,41.95199859619141,41.95199859619141,3.647999877929685,stop_loss,5,-0.08201749975698035,-0.08385254723372805
SH600143,2025-09-10,2025-09-11,2025-09-11,ema_state,2900,17.520000457763672,50808.00132751465,25.404000663757326,2025-11-12,2025-11-13,18.18000030517578,52722.000885009766,79.08300132751465,1913.9995574951172,1809.512555503848,16.118400421142578,16.118400421142578,1.401600036621094,ema60_exit,63,0.037671223183081734,0.03559691788936248
SZ002602,2025-08-18,2025-08-19,2025-08-19,ema_state,3300,13.529999732971191,44648.99911880493,22.324499559402465,2025-11-17,2025-11-18,16.31999969482422,53855.99899291992,80.78399848937988,9206.99987411499,9103.891376066207,12.447599754333497,12.447599754333497,1.082399978637694,ema60_exit,91,0.2062084269709252,0.2037972157226075
SZ000933,2025-11-05,2025-11-06,2025-11-06,ema_state,2400,24.969999313354492,59927.99835205078,29.963999176025393,2025-11-18,2025-11-19,24.579999923706055,58991.99981689453,88.4879997253418,-935.99853515625,-1054.4505340576202,22.972399368286133,22.972399368286133,1.9975999450683588,time_stop,13,-0.015618718477090924,-0.017586497150799938
SZ000776,2025-08-01,2025-08-04,2025-08-04,ema_state,2400,19.200000762939453,46080.00183105469,23.040000915527344,2025-11-21,2025-11-24,21.200000762939453,50880.00183105469,76.32000274658203,4800.0,4700.6399963378935,17.664000701904296,17.664000701904296,1.536000061035157,ema60_exit,112,0.10416666252745539,0.10195943281725564
