epoch,train_loss,valid_loss,variant,seed
8,0.834226535849793,1.0342847685618648,flattened_mlp,20260725
9,0.7997209809943291,1.050359335920677,flattened_mlp,20260725
10,0.7789258667301894,1.0551305412603864,flattened_mlp,20260725
11,0.7524002713717496,1.063250973692228,flattened_mlp,20260725
12,0.731362618382191,1.073281648954184,flattened_mlp,20260725
0,0.9828023711510275,0.9964869731137979,flattened_mlp,20260726
1,0.9762956004998217,0.9969035375156793,flattened_mlp,20260726
2,0.9682902261070239,1.0003790364375915,flattened_mlp,20260726
3,0.9513735656326395,1.003173795143335,flattened_mlp,20260726
4,0.9434568949316031,1.0056245181195695,flattened_mlp,20260726
5,0.9298054053141825,1.0095290460077853,flattened_mlp,20260726
6,0.9119504419870155,1.0121724915465917,flattened_mlp,20260726
7,0.8500305056769982,1.0293007026073233,flattened_mlp,20260726
8,0.8191057172328531,1.0414433869822273,flattened_mlp,20260726
9,0.7932499793181784,1.0476181310248271,flattened_mlp,20260726
10,0.763131757511253,1.0577737993464387,flattened_mlp,20260726
11,0.7403511135681127,1.0728957864038389,flattened_mlp,20260726
12,0.7133326581447228,1.0771680887916992,flattened_mlp,20260726
0,0.9845208526647764,0.9970795014423544,flattened_mlp,20260727
1,0.9788720632510328,0.9987175478439393,flattened_mlp,20260727
2,0.9692463739171773,0.9983208050694445,flattened_mlp,20260727
3,0.9615541104462456,1.002886751602436,flattened_mlp,20260727
4,0.9522958921633685,1.0036188854097292,flattened_mlp,20260727
5,0.9351626543507624,1.0107439629540875,flattened_mlp,20260727
6,0.9179953624837819,1.0188951512862896,flattened_mlp,20260727
7,0.8669058563701338,1.0288325432880685,flattened_mlp,20260727
8,0.834334640110846,1.0422540136837755,flattened_mlp,20260727
9,0.8078545393836855,1.0511207305665673,flattened_mlp,20260727
10,0.7809089360344054,1.0569157097488642,flattened_mlp,20260727
11,0.7580403821214885,1.0610687836747745,flattened_mlp,20260727
12,0.7286818368094308,1.077473977837583,flattened_mlp,20260727
0,0.992175705310118,0.9944182701794236,last_state_gru,20260723
1,0.9932027275974172,0.996904875601417,last_state_gru,20260723
2,0.9917425581585132,0.9933141731046912,last_state_gru,20260723
3,0.9914583165780254,0.993684880050092,last_state_gru,20260723
4,0.9917270503566906,0.9932478720579168,last_state_gru,20260723
5,0.9915944923990192,0.9934423554303318,last_state_gru,20260723
6,0.9917506454790944,0.99359651671016,last_state_gru,20260723
7,0.9919894729737824,0.99382091429213,last_state_gru,20260723
8,0.9919275765205142,0.9936793996021152,last_state_gru,20260723
9,0.9914409518241882,0.9933085658362714,last_state_gru,20260723
10,0.9916843884807092,0.993314896935019,last_state_gru,20260723
11,0.9912566276285736,0.9933721281844994,last_state_gru,20260723
12,0.9917410508144734,0.9937524403734452,last_state_gru,20260723
13,0.9907037593993634,0.993147887450097,last_state_gru,20260723
14,0.9912375613700511,0.9938206179388638,last_state_gru,20260723
15,0.9898057754253629,0.993310305000893,last_state_gru,20260723
16,0.9906889581403068,0.9938404755987996,last_state_gru,20260723
17,0.9905619443056988,0.9931688401526932,last_state_gru,20260723
18,0.9911302686529698,0.9940127453863108,last_state_gru,20260723
19,0.9898656811627042,0.9939223490976568,last_state_gru,20260723
20,0.9895168167610106,0.993513202615853,last_state_gru,20260723
21,0.9897202727604546,0.99433698819886,last_state_gru,20260723
22,0.989191352429976,0.9938923302267132,last_state_gru,20260723
23,0.989175058381502,0.9938801753431044,last_state_gru,20260723
24,0.9891202432966708,0.9937482611757928,last_state_gru,20260723
25,0.9891485589683254,0.994455873901988,last_state_gru,20260723
0,0.9906745556977103,0.9933070114910088,last_state_gru,20260724
1,0.991992167757199,0.9935765155623184,last_state_gru,20260724
2,0.9905800621374896,0.9937123068897374,last_state_gru,20260724
3,0.9907415007237976,0.9935872345713193,last_state_gru,20260724
4,0.9911610146495592,0.9932938738693964,last_state_gru,20260724
5,0.9913005108057068,0.9933067579785811,last_state_gru,20260724
6,0.9921805573460272,0.9937992165957032,last_state_gru,20260724
7,0.9918310800660092,0.993786120562461,last_state_gru,20260724
8,0.9912279906661012,0.9934127702024476,last_state_gru,20260724
9,0.9920657718696468,0.9941050523956274,last_state_gru,20260724
10,0.9918920917566432,0.99404868438583,last_state_gru,20260724
11,0.9924046102156274,0.9953426573232844,last_state_gru,20260724
12,0.9909023058374856,0.9940654565740762,last_state_gru,20260724
13,0.9905647619618134,0.9932480582903171,last_state_gru,20260724
14,0.9902147393289992,0.993319029855574,last_state_gru,20260724
15,0.99070724983548,0.993354125879705,last_state_gru,20260724
16,0.9895976261047034,0.993378848961458,last_state_gru,20260724
17,0.9899441442418336,0.9933722211240694,last_state_gru,20260724
18,0.9893997662091176,0.9936196593053896,last_state_gru,20260724
19,0.9885995063274802,0.993190787218768,last_state_gru,20260724
20,0.9885107377834892,0.993446480386473,last_state_gru,20260724
21,0.9895104739159049,0.9946381400885254,last_state_gru,20260724
22,0.9894859965061428,0.9940720488606342,last_state_gru,20260724
23,0.988358796236919,0.9942770520674772,last_state_gru,20260724
24,0.9881879157600212,0.9937664888285356,last_state_gru,20260724
25,0.988363446686355,0.993787220647109,last_state_gru,20260724
26,0.9870640969157616,0.9936418685548264,last_state_gru,20260724
27,0.9876454203231786,0.9940904499962926,last_state_gru,20260724
28,0.9868252305097358,0.9942315264187496,last_state_gru,20260724
29,0.9880866570726186,0.993893852842779,last_state_gru,20260724
30,0.9867196605847128,0.9937854223595612,last_state_gru,20260724
31,0.986919442383554,0.99376491036523,last_state_gru,20260724
0,0.9915767292247658,0.9934812633577604,last_state_gru,20260725
1,0.9917677598340172,0.993716672191332,last_state_gru,20260725
2,0.9917819717793764,0.9939420262094716,last_state_gru,20260725
3,0.9920964561823594,0.9933823664383642,last_state_gru,20260725
4,0.9917096197605132,0.9933310724024116,last_state_gru,20260725
5,0.9917536211568256,0.993928785018366,last_state_gru,20260725
6,0.9913354141767636,0.9939186288814608,last_state_gru,20260725
7,0.9920947854701072,0.9933866374515768,last_state_gru,20260725
8,0.9915747448455456,0.9932988909683352,last_state_gru,20260725
9,0.99151808142266,0.9929525921249698,last_state_gru,20260725
10,0.9914298642711386,0.9938395074729262,last_state_gru,20260725
11,0.9913206229178216,0.9940671591923156,last_state_gru,20260725
12,0.9916765436381596,0.9939779571161188,last_state_gru,20260725
13,0.991624038183808,0.9935016493023984,last_state_gru,20260725
14,0.9913743041282476,0.99316521191263,last_state_gru,20260725
15,0.990717306980659,0.9936016696537364,last_state_gru,20260725
16,0.9906451249637476,0.9936572918989536,last_state_gru,20260725
17,0.9904274350384936,0.993657364413656,last_state_gru,20260725
18,0.9905802452088986,0.9940190036170956,last_state_gru,20260725
19,0.9907260417344166,0.9940772804849106,last_state_gru,20260725
20,0.9906336361189616,0.9941634960344126,last_state_gru,20260725
21,0.9911329440302232,0.9945523458179728,last_state_gru,20260725
0,0.9918644948061123,0.9929900979944344,last_state_gru,20260726
1,0.993006769307824,0.9947735294057377,last_state_gru,20260726
2,0.9921138015300333,0.9951910966493446,last_state_gru,20260726
3,0.9915525459767972,0.9934064244273407,last_state_gru,20260726
4,0.9918694068427102,0.9933438442390541,last_state_gru,20260726
5,0.9919589704453351,0.9935312794264535,last_state_gru,20260726
6,0.9918504186048857,0.9936270998662402,last_state_gru,20260726
7,0.9910364501500051,0.993355181292984,last_state_gru,20260726
8,0.9918701174449287,0.9944257152041999,last_state_gru,20260726
9,0.991492434098475,0.9943008723122806,last_state_gru,20260726
10,0.9916500905621487,0.9940802019153689,last_state_gru,20260726
11,0.9905844217915075,0.9933648372454376,last_state_gru,20260726
12,0.9908708381494414,0.9932785721110373,last_state_gru,20260726
0,0.9919280008818224,0.9939771284317148,last_state_gru,20260727
1,0.9914915473556202,0.9934886743732053,last_state_gru,20260727
2,0.99192459767443,0.9941479268901307,last_state_gru,20260727
3,0.9915070658506349,0.9934085861554948,last_state_gru,20260727
4,0.9916146520364324,0.9933212249186533,last_state_gru,20260727
5,0.9913765245497821,0.9934666098641425,last_state_gru,20260727
6,0.9917748590244407,0.9940631905056793,last_state_gru,20260727
7,0.991744093522677,0.9938817282753258,last_state_gru,20260727
8,0.9919050564599592,0.9935611074404984,last_state_gru,20260727
9,0.9915095917212211,0.9934842894174929,last_state_gru,20260727
10,0.9917340529123414,0.9933262739073614,last_state_gru,20260727
11,0.9915757375302109,0.9933535898553914,last_state_gru,20260727
12,0.9914605229399925,0.9939466836573235,last_state_gru,20260727
13,0.9905810291782962,0.9934997389671104,last_state_gru,20260727
14,0.9907380224660386,0.9933189871753084,last_state_gru,20260727
15,0.9905594231876425,0.9937096431144866,last_state_gru,20260727
16,0.9914044728904864,0.993786435510064,last_state_gru,20260727
17,0.9910890026345998,0.9944919753691246,last_state_gru,20260727
18,0.9897829778368686,0.9941331207559541,last_state_gru,20260727
19,0.9895035962131729,0.9937070891068414,last_state_gru,20260727
20,0.9895276000531409,0.9939869335242386,last_state_gru,20260727
21,0.9897932982523971,0.9936387635574773,last_state_gru,20260727
22,0.9888447328065321,0.9941007143914186,last_state_gru,20260727
23,0.9883498841543926,0.9941825033647234,last_state_gru,20260727
24,0.9883098168626576,0.9942362826189091,last_state_gru,20260727
25,0.987821450364154,0.9945156877089677,last_state_gru,20260727
26,0.9879034837813077,0.9940825849450354,last_state_gru,20260727
