arm_id,semantic_track,return_semantics,weighting,bucket_count,holding_month_n,month_scope,month_n,favorable_extreme_mean,middle_mean,unfavorable_extreme_mean,favorable_minus_unfavorable_mean,favorable_minus_middle_mean,spread_positive_month_rate,raw_mean_bucket_spearman,favorable_aligned_mean_bucket_spearman,HAC_t_stat,HAC_p_value,inference_role,paper_sort_direction_gate,positive_exposure_design_gate
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,EW,5,1,late,50,0.00449881605333,0.009250902622,0.000503969043494,0.00399484700983,-0.00475208656867,0.54,0.102,0.102,0.454768032486,0.649276130728,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,EW,10,1,full,99,0.00174670289951,0.00537898357971,-0.000860494303595,0.00260719720311,-0.0036322806802,0.525252525253,0.0611570247934,0.0611570247934,0.375921671345,0.706975128825,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,EW,10,1,early,49,0.00417026702314,0.00142964273662,-5.6164726273e-06,0.00417588349576,0.00274062428652,0.551020408163,0.0550401978973,0.0550401978973,0.491976081579,0.622736252295,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,EW,10,1,late,50,-0.000628389941641,0.00924933760593,-0.00169827457794,0.0010698846363,-0.00987772754757,0.5,0.0671515151515,0.0671515151515,0.0969705906137,0.922749749646,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,5,1,full,99,0.00661808990368,0.00392712139492,-0.000325239562797,0.00694332946648,0.00269096850876,0.565656565657,0.111111111111,0.111111111111,1.0631798366,0.287700404526,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,5,1,early,49,0.00723636327936,0.000821966525919,-0.00369893007721,0.0109352933566,0.00641439675344,0.591836734694,0.130612244898,0.130612244898,1.26409648132,0.20619539942,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,5,1,late,50,0.00601218199552,0.00697017316655,0.00298097714132,0.0030312048542,-0.000957991171027,0.54,0.092,0.092,0.315499256087,0.752382615799,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,10,1,full,99,0.00360016805882,0.00408672382205,-0.00313725087184,0.00673741893066,-0.000486555763228,0.494949494949,0.0945821854913,0.0945821854913,0.868264971663,0.385249293374,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,10,1,early,49,0.00709207364647,0.00129943714762,-0.00603795714336,0.0131300307898,0.00579263649885,0.551020408163,0.118367346939,0.118367346939,1.29462064596,0.195451126603,design_only_not_support,False,False
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,10,1,late,50,0.000178100582925,0.00681826476299,-0.000294558725746,0.000472659308671,-0.00664016418007,0.44,0.0712727272727,0.0712727272727,0.040977083886,0.967314164924,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,full,54,-0.000903739432634,0.00328661976071,0.01050241435,-0.0114061537827,-0.00419035919335,0.444444444444,-0.0907407407407,-0.0907407407407,-1.99462979573,0.046083271404,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,early,27,-0.0223038995721,-0.0098115187237,-0.00480084678796,-0.0175030527841,-0.0124923808484,0.407407407407,-0.218518518519,-0.218518518519,-2.57560501708,0.0100064881233,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,late,27,0.0204964207068,0.0163847582451,0.025805675488,-0.00530925478122,0.00411166246169,0.481481481481,0.037037037037,0.037037037037,-0.572998789691,0.566645513463,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,full,54,-0.00277218894045,0.00328470705878,0.0126483522548,-0.0154205411952,-0.00605689599922,0.444444444444,-0.104601571268,-0.104601571268,-2.08328737587,0.0372250367493,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,early,27,-0.0264198348584,-0.00981863081543,-0.00362508583033,-0.022794749028,-0.0166012040429,0.37037037037,-0.212570145903,-0.212570145903,-2.60684907788,0.00913796272015,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,late,27,0.0208754569775,0.016388044933,0.0289217903398,-0.00804633336238,0.00448741204448,0.518518518519,0.003367003367,0.003367003367,-0.68066065606,0.496086236841,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,full,54,-0.00362247590143,0.00413269252087,0.0109716180873,-0.0145940939888,-0.0077551684223,0.37037037037,-0.133333333333,-0.133333333333,-2.04342441424,0.0410104426992,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,early,27,-0.0254857764636,-0.0035282491913,0.00251851204203,-0.0280042885056,-0.0219575272723,0.259259259259,-0.292592592593,-0.292592592593,-3.11070930436,0.00186638573816,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,late,27,0.0182408246607,0.011793634233,0.0194247241326,-0.00118389947192,0.00644719042767,0.481481481481,0.0259259259259,0.0259259259259,-0.119461379694,0.904909835417,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,full,54,-0.00207399946047,0.00448800049284,0.0130338053603,-0.0151078048207,-0.00656199995331,0.351851851852,-0.125028058361,-0.125028058361,-1.95008083292,0.0511664853742,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,early,27,-0.0236861726412,-0.00335817441289,0.00323426449918,-0.0269204371403,-0.0203279982283,0.222222222222,-0.257014590348,-0.257014590348,-2.95050096034,0.00317259058208,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,late,27,0.0195381737202,0.0123341753986,0.0228333462213,-0.00329517250111,0.00720399832165,0.481481481481,0.00695847362514,0.00695847362514,-0.281915192947,0.778008539561,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,full,54,-0.000903739432634,0.00328661976071,0.01050241435,-0.0114061537827,-0.00419035919335,0.444444444444,-0.0907407407407,-0.0907407407407,-1.99462979573,0.046083271404,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,early,27,-0.0223038995721,-0.0098115187237,-0.00480084678796,-0.0175030527841,-0.0124923808484,0.407407407407,-0.218518518519,-0.218518518519,-2.57560501708,0.0100064881233,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,late,27,0.0204964207068,0.0163847582451,0.025805675488,-0.00530925478122,0.00411166246169,0.481481481481,0.037037037037,0.037037037037,-0.572998789691,0.566645513463,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,full,54,-0.00277218894045,0.00328470705878,0.0126483522548,-0.0154205411952,-0.00605689599922,0.444444444444,-0.104601571268,-0.104601571268,-2.08328737587,0.0372250367493,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,early,27,-0.0264198348584,-0.00981863081543,-0.00362508583033,-0.022794749028,-0.0166012040429,0.37037037037,-0.212570145903,-0.212570145903,-2.60684907788,0.00913796272015,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,late,27,0.0208754569775,0.016388044933,0.0289217903398,-0.00804633336238,0.00448741204448,0.518518518519,0.003367003367,0.003367003367,-0.68066065606,0.496086236841,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,full,54,-0.00362247590143,0.00413269252087,0.0109716180873,-0.0145940939888,-0.0077551684223,0.37037037037,-0.133333333333,-0.133333333333,-2.04342441424,0.0410104426992,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,early,27,-0.0254857764636,-0.0035282491913,0.00251851204203,-0.0280042885056,-0.0219575272723,0.259259259259,-0.292592592593,-0.292592592593,-3.11070930436,0.00186638573816,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,late,27,0.0182408246607,0.011793634233,0.0194247241326,-0.00118389947192,0.00644719042767,0.481481481481,0.0259259259259,0.0259259259259,-0.119461379694,0.904909835417,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,full,54,-0.00207399946047,0.00448800049284,0.0130338053603,-0.0151078048207,-0.00656199995331,0.351851851852,-0.125028058361,-0.125028058361,-1.95008083292,0.0511664853742,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,early,27,-0.0236861726412,-0.00335817441289,0.00323426449918,-0.0269204371403,-0.0203279982283,0.222222222222,-0.257014590348,-0.257014590348,-2.95050096034,0.00317259058208,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,late,27,0.0195381737202,0.0123341753986,0.0228333462213,-0.00329517250111,0.00720399832165,0.481481481481,0.00695847362514,0.00695847362514,-0.281915192947,0.778008539561,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,full,54,-0.0041919535134,0.00302540014441,0.011467202147,-0.0156591556604,-0.00721735365781,0.37037037037,-0.183333333333,-0.183333333333,-2.40846104742,0.0160199357262,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,early,27,-0.0269843726452,-0.0112220503311,-0.00408146948206,-0.0229029031631,-0.0157623223141,0.259259259259,-0.303703703704,-0.303703703704,-2.7901759949,0.00526793972934,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,late,27,0.0186004656184,0.0172728506199,0.0270158737761,-0.00841540815773,0.00132761499853,0.481481481481,-0.062962962963,-0.062962962963,-0.850222741567,0.395201260391,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,full,54,-0.00774147566484,0.00301690184849,0.0120521181084,-0.0197935937732,-0.0107583775133,0.37037037037,-0.153984287318,-0.153984287318,-2.55858987547,0.0105097649342,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,early,27,-0.0329960943751,-0.0112197192646,-0.00312735091416,-0.0298687434609,-0.0217763751105,0.259259259259,-0.277665544332,-0.277665544332,-3.01388669758,0.00257924110164,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,late,27,0.0175131430454,0.0172535229616,0.0272315871309,-0.0097184440855,0.000259620083853,0.481481481481,-0.030303030303,-0.030303030303,-0.849407573961,0.395654540139,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,full,54,-0.00355190426862,0.00375349071903,0.0108419512784,-0.014393855547,-0.00730539498766,0.351851851852,-0.109259259259,-0.109259259259,-1.79181303984,0.073162919317,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,early,27,-0.0252772599805,-0.00559554597154,0.000818557570852,-0.0260958175513,-0.0196817140089,0.259259259259,-0.281481481481,-0.281481481481,-2.72769298688,0.00637789377838,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,late,27,0.0181734514432,0.0131025274096,0.0208653449859,-0.00269189354272,0.00507092403361,0.444444444444,0.062962962963,0.062962962963,-0.237675839428,0.812132524094,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,full,54,-0.00764852646501,0.00403380579056,0.00956280141738,-0.0172113278824,-0.0116823322556,0.333333333333,-0.0942760942761,-0.0942760942761,-1.71465952419,0.086407668557,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,early,27,-0.0356171244775,-0.00549998896427,-0.00237985510282,-0.0332372693746,-0.0301171355132,0.259259259259,-0.278114478114,-0.278114478114,-3.03746277942,0.00238578866461,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,late,27,0.0203200715474,0.0135676005454,0.0215054579376,-0.00118538639013,0.00675247100206,0.407407407407,0.0895622895623,0.0895622895623,-0.082621411107,0.934152575879,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,full,54,-0.0041919535134,0.00302540014441,0.011467202147,-0.0156591556604,-0.00721735365781,0.37037037037,-0.183333333333,-0.183333333333,-2.40846104742,0.0160199357262,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,early,27,-0.0269843726452,-0.0112220503311,-0.00408146948206,-0.0229029031631,-0.0157623223141,0.259259259259,-0.303703703704,-0.303703703704,-2.7901759949,0.00526793972934,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,late,27,0.0186004656184,0.0172728506199,0.0270158737761,-0.00841540815773,0.00132761499853,0.481481481481,-0.062962962963,-0.062962962963,-0.850222741567,0.395201260391,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,full,54,-0.00774147566484,0.00301690184849,0.0120521181084,-0.0197935937732,-0.0107583775133,0.37037037037,-0.153984287318,-0.153984287318,-2.55858987547,0.0105097649342,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,early,27,-0.0329960943751,-0.0112197192646,-0.00312735091416,-0.0298687434609,-0.0217763751105,0.259259259259,-0.277665544332,-0.277665544332,-3.01388669758,0.00257924110164,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,late,27,0.0175131430454,0.0172535229616,0.0272315871309,-0.0097184440855,0.000259620083853,0.481481481481,-0.030303030303,-0.030303030303,-0.849407573961,0.395654540139,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,full,54,-0.00355190426862,0.00375349071903,0.0108419512784,-0.014393855547,-0.00730539498766,0.351851851852,-0.109259259259,-0.109259259259,-1.79181303984,0.073162919317,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,early,27,-0.0252772599805,-0.00559554597154,0.000818557570852,-0.0260958175513,-0.0196817140089,0.259259259259,-0.281481481481,-0.281481481481,-2.72769298688,0.00637789377838,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,late,27,0.0181734514432,0.0131025274096,0.0208653449859,-0.00269189354272,0.00507092403361,0.444444444444,0.062962962963,0.062962962963,-0.237675839428,0.812132524094,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,full,54,-0.00764852646501,0.00403380579056,0.00956280141738,-0.0172113278824,-0.0116823322556,0.333333333333,-0.0942760942761,-0.0942760942761,-1.71465952419,0.086407668557,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,early,27,-0.0356171244775,-0.00549998896427,-0.00237985510282,-0.0332372693746,-0.0301171355132,0.259259259259,-0.278114478114,-0.278114478114,-3.03746277942,0.00238578866461,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,late,27,0.0203200715474,0.0135676005454,0.0215054579376,-0.00118538639013,0.00675247100206,0.407407407407,0.0895622895623,0.0895622895623,-0.082621411107,0.934152575879,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,full,63,0.0060681987102,0.00664214715902,2.6351912424e-05,0.00604184679778,-0.000573948448816,0.47619047619,0.0190476190476,0.0190476190476,0.866111169939,0.386429200288,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,early,31,-0.00446975728764,-0.0014625527342,-0.00778447916256,0.00331472187492,-0.00300720455344,0.483870967742,0.0225806451613,0.0225806451613,0.321217817322,0.74804533076,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,late,32,0.0162768435831,0.0144935751806,0.00759309451632,0.00868374906679,0.00178326840254,0.46875,0.015625,0.015625,0.927656960565,0.353585540725,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,full,63,0.00349591312028,0.00663546550902,-0.00310491730444,0.00660083042471,-0.00313955238874,0.492063492063,0.047619047619,0.047619047619,0.790901696039,0.42900135861,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,early,31,-0.00568502342778,-0.00146583951485,-0.00930628301202,0.00362125958424,-0.00421918391293,0.483870967742,0.0514173998045,0.0514173998045,0.279519514701,0.77984616404,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,late,32,0.0123899454012,0.0144836047509,0.00290265572479,0.00948728967642,-0.00209365934969,0.5,0.0439393939394,0.0439393939394,0.90227184145,0.366912479892,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,full,63,0.00693242733476,0.00255961647871,-0.0012967938162,0.00822922115096,0.00437281085605,0.571428571429,0.130158730159,0.130158730159,1.16384686909,0.244486074335,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,early,31,-0.00286609571935,-0.00409585953663,-0.0105693534515,0.00770325773215,0.00122976381728,0.548387096774,0.103225806452,0.103225806452,0.670601754545,0.502474264489,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,late,32,0.0164247465434,0.00900710886857,0.00768599833049,0.00873874821293,0.00741763767486,0.59375,0.15625,0.15625,1.04491654105,0.296061544147,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,full,63,0.00299520251263,0.00282171894898,-0.000217742307594,0.00321294482023,0.00017348356365,0.555555555556,0.111495911496,0.111495911496,0.362185124558,0.717213694924,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,early,31,-0.0107376173875,-0.00418083858091,-0.00629671174722,-0.00444090564032,-0.00655677880663,0.516129032258,0.120234604106,0.120234604106,-0.301352360867,0.763145817248,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,late,32,0.0162988717909,0.00960544655607,0.00567125933704,0.0106276124539,0.00669342523486,0.59375,0.10303030303,0.10303030303,1.11990215361,0.262755460464,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,full,63,0.0060681987102,0.00664214715902,2.6351912424e-05,0.00604184679778,-0.000573948448816,0.47619047619,0.0190476190476,0.0190476190476,0.866111169939,0.386429200288,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,early,31,-0.00446975728764,-0.0014625527342,-0.00778447916256,0.00331472187492,-0.00300720455344,0.483870967742,0.0225806451613,0.0225806451613,0.321217817322,0.74804533076,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,late,32,0.0162768435831,0.0144935751806,0.00759309451632,0.00868374906679,0.00178326840254,0.46875,0.015625,0.015625,0.927656960565,0.353585540725,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,full,63,0.00349591312028,0.00663546550902,-0.00310491730444,0.00660083042471,-0.00313955238874,0.492063492063,0.047619047619,0.047619047619,0.790901696039,0.42900135861,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,early,31,-0.00568502342778,-0.00146583951485,-0.00930628301202,0.00362125958424,-0.00421918391293,0.483870967742,0.0514173998045,0.0514173998045,0.279519514701,0.77984616404,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,late,32,0.0123899454012,0.0144836047509,0.00290265572479,0.00948728967642,-0.00209365934969,0.5,0.0439393939394,0.0439393939394,0.90227184145,0.366912479892,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,VW,5,1,full,63,0.00693242733476,0.00255961647871,-0.0012967938162,0.00822922115096,0.00437281085605,0.571428571429,0.130158730159,0.130158730159,1.16384686909,0.244486074335,design_only_not_support,False,False
