version,direction,instrument,signal_date,order_date,status,reason,open,prev_close_for_limit,limit_threshold,entry_type,exit_reason
ema_state_only,buy,SH600887,2025-01-07,2025-01-08,executed,executed,27.31999969482422,27.25,0.095,ema_state,
ema_state_only,buy,SZ002938,2025-01-07,2025-01-08,executed,executed,36.220001220703125,36.2599983215332,0.095,ema_state,
ema_state_only,buy,SZ000725,2025-01-07,2025-01-08,executed,executed,4.320000171661377,4.369999885559082,0.095,ema_state,
ema_state_only,sell,SZ002738,2025-01-08,2025-01-09,executed,executed,34.61000061035156,34.939998626708984,0.095,,ema60_exit
ema_state_only,buy,SH601939,2025-01-08,2025-01-09,executed,executed,8.289999961853027,8.279999732971191,0.095,ema_state,
ema_state_only,buy,SH601689,2025-01-09,2025-01-10,executed,executed,50.81999969482422,50.81999969482422,0.095,ema_state,
ema_state_only,sell,SZ000100,2025-01-10,2025-01-13,executed,executed,4.679999828338623,4.71999979019165,0.095,,ema60_exit
ema_state_only,sell,SH600887,2025-01-10,2025-01-13,executed,executed,26.84000015258789,26.920000076293945,0.095,,ema60_exit
ema_state_only,sell,SZ000725,2025-01-10,2025-01-13,executed,executed,4.130000114440918,4.150000095367432,0.095,,ema60_exit
ema_state_only,sell,SH601229,2025-01-13,2025-01-14,executed,executed,8.300000190734863,8.289999961853027,0.095,,time_stop
ema_state_only,sell,SZ002602,2025-01-13,2025-01-14,executed,executed,4.690000057220459,4.670000076293945,0.095,,time_stop
ema_state_only,sell,SH600016,2025-01-13,2025-01-14,executed,executed,3.7699999809265137,3.759999990463257,0.095,,ema60_exit
ema_state_only,sell,SZ002938,2025-01-13,2025-01-14,executed,executed,34.15999984741211,34.29999923706055,0.095,,ema60_exit
ema_state_only,buy,SZ002353,2025-01-13,2025-01-14,executed,executed,36.11000061035156,36.150001525878906,0.095,ema_state,
ema_state_only,buy,SZ000100,2025-01-13,2025-01-14,executed,executed,4.739999771118164,4.760000228881836,0.095,ema_state,
ema_state_only,buy,SH600415,2025-01-13,2025-01-14,executed,executed,12.479999542236328,12.460000038146973,0.095,ema_state,
ema_state_only,sell,SH600919,2025-01-14,2025-01-15,executed,executed,8.960000038146973,8.970000267028809,0.095,,time_stop
ema_state_only,buy,SH601229,2025-01-14,2025-01-15,executed,executed,8.380000114440918,8.40999984741211,0.095,ema_state,
ema_state_only,buy,SH600066,2025-01-14,2025-01-15,executed,executed,26.100000381469727,26.190000534057617,0.095,ema_state,
ema_state_only,buy,SZ002602,2025-01-14,2025-01-15,executed,executed,4.880000114440918,4.880000114440918,0.095,ema_state,
ema_state_only,buy,SH600418,2025-01-14,2025-01-15,executed,executed,37.29999923706055,37.70000076293945,0.095,ema_state,
ema_state_only,buy,SZ002738,2025-01-15,2025-01-16,executed,executed,37.2400016784668,37.25,0.095,ema_state,
ema_state_only,sell,SH605499,2025-01-16,2025-01-17,executed,executed,230.30999755859375,230.30999755859375,0.095,,time_stop
ema_state_only,sell,SH601728,2025-01-17,2025-01-20,executed,executed,6.699999809265137,6.690000057220459,0.095,,time_stop
ema_state_only,sell,SH601288,2025-01-17,2025-01-20,executed,executed,4.880000114440918,4.869999885559082,0.095,,time_stop
ema_state_only,sell,SH600600,2025-01-17,2025-01-20,executed,executed,73.11000061035156,72.68000030517578,0.095,,time_stop
ema_state_only,buy,SZ002916,2025-01-17,2025-01-20,executed,executed,95.66999816894531,95.05000305175781,0.095,ema_state,
ema_state_only,sell,SH601398,2025-01-20,2025-01-21,executed,executed,6.329999923706055,6.320000171661377,0.095,,time_stop
ema_state_only,sell,SH601939,2025-01-20,2025-01-21,executed,executed,7.949999809265137,7.940000057220459,0.095,,time_stop
ema_state_only,buy,SH600919,2025-01-20,2025-01-21,executed,executed,9.25,9.210000038146973,0.095,ema_state,
ema_state_only,buy,SH605499,2025-01-20,2025-01-21,executed,executed,244.25999450683594,242.5800018310547,0.095,ema_state,
ema_state_only,buy,SH601818,2025-01-20,2025-01-21,executed,executed,3.4800000190734863,3.4700000286102295,0.095,ema_state,
ema_state_only,buy,SZ002938,2025-01-21,2025-01-22,executed,executed,38.709999084472656,38.7400016784668,0.095,ema_state,
ema_state_only,buy,SH601398,2025-01-21,2025-01-22,executed,executed,6.289999961853027,6.300000190734863,0.095,ema_state,
ema_state_only,sell,SH601838,2025-01-22,2025-01-23,executed,executed,15.75,15.640000343322754,0.095,,time_stop
ema_state_only,sell,SH601988,2025-01-22,2025-01-23,executed,executed,5.03000020980835,4.980000019073486,0.095,,time_stop
ema_state_only,buy,SH601988,2025-01-23,2025-01-24,executed,executed,5.130000114440918,5.130000114440918,0.095,ema_state,
ema_state_only,buy,SH600016,2025-01-23,2025-01-24,executed,executed,3.9600000381469727,3.9700000286102295,0.095,ema_state,
ema_state_only,sell,SH601127,2025-02-05,2025-02-06,executed,executed,125.45999908447266,126.30000305175781,0.095,,time_stop
ema_state_only,sell,SZ002738,2025-02-05,2025-02-06,executed,executed,36.540000915527344,36.58000183105469,0.095,,time_stop
ema_state_only,sell,SZ002916,2025-02-05,2025-02-06,executed,executed,92.45999908447266,92.45999908447266,0.095,,time_stop
ema_state_only,sell,SH605499,2025-02-05,2025-02-06,executed,executed,227.5500030517578,227.5500030517578,0.095,,time_stop
ema_state_only,sell,SZ002938,2025-02-05,2025-02-06,executed,executed,38.59000015258789,38.5099983215332,0.095,,time_stop
ema_state_only,sell,SH601988,2025-02-05,2025-02-06,executed,executed,5.119999885559082,5.110000133514404,0.095,,time_stop
ema_state_only,sell,SH600016,2025-02-05,2025-02-06,executed,executed,3.9200000762939453,3.9200000762939453,0.095,,time_stop
ema_state_only,sell,SH600066,2025-02-06,2025-02-07,executed,executed,25.559999465942383,25.969999313354492,0.095,,time_stop
ema_state_only,sell,SH600919,2025-02-06,2025-02-07,executed,executed,9.220000267028809,9.210000038146973,0.095,,time_stop
ema_state_only,buy,SH603296,2025-02-06,2025-02-07,executed,executed,77.80000305175781,77.70999908447266,0.095,ema_state,
ema_state_only,buy,SZ002916,2025-02-06,2025-02-07,executed,executed,94.06999969482422,94.05000305175781,0.095,ema_state,
ema_state_only,buy,SH601728,2025-02-06,2025-02-07,executed,executed,6.820000171661377,6.840000152587891,0.095,ema_state,
ema_state_only,buy,SH601988,2025-02-06,2025-02-07,executed,executed,5.090000152587891,5.090000152587891,0.095,ema_state,
ema_state_only,buy,SH601166,2025-02-06,2025-02-07,executed,executed,18.719999313354492,18.770000457763672,0.095,ema_state,
ema_state_only,buy,SH600066,2025-02-07,2025-02-10,executed,executed,25.40999984741211,25.459999084472656,0.095,ema_state,
ema_state_only,buy,SZ002938,2025-02-07,2025-02-10,executed,executed,39.029998779296875,38.720001220703125,0.095,ema_state,
ema_state_only,buy,SH600016,2025-02-07,2025-02-10,executed,executed,3.940000057220459,3.940000057220459,0.095,ema_state,
ema_state_only,buy,SZ000807,2025-02-07,2025-02-10,executed,executed,16.469999313354492,16.530000686645508,0.095,ema_state,
ema_state_only,sell,SZ000100,2025-02-13,2025-02-14,executed,executed,4.809999942779541,4.840000152587891,0.095,,ema60_exit
ema_state_only,sell,SH600415,2025-02-13,2025-02-14,executed,executed,12.430000305175781,12.430000305175781,0.095,,time_stop
ema_state_only,buy,SH601288,2025-02-14,2025-02-17,executed,executed,5.019999980926514,5.03000020980835,0.095,ema_state,
ema_state_only,buy,SH601939,2025-02-14,2025-02-17,executed,executed,8.40999984741211,8.390000343322754,0.095,ema_state,
ema_state_only,sell,SZ002353,2025-02-17,2025-02-18,executed,executed,35.20000076293945,35.13999938964844,0.095,,time_stop
ema_state_only,buy,SH600143,2025-02-18,2025-02-19,executed,executed,10.680000305175781,10.119999885559082,0.095,ema_state,
ema_state_only,sell,SH600066,2025-02-20,2025-02-21,executed,executed,24.329999923706055,24.329999923706055,0.095,,time_stop
ema_state_only,sell,SZ000807,2025-02-20,2025-02-21,executed,executed,15.9399995803833,15.8100004196167,0.095,,time_stop
ema_state_only,sell,SH600160,2025-02-21,2025-02-24,executed,executed,22.860000610351562,22.950000762939453,0.095,,time_stop
ema_state_only,sell,SH600418,2025-02-21,2025-02-24,executed,executed,35.18000030517578,35.900001525878906,0.095,,time_stop
ema_state_only,buy,SH603986,2025-02-21,2025-02-24,executed,executed,138.41000366210938,137.66000366210938,0.095,ema_state,
ema_state_only,buy,SH600673,2025-02-21,2025-02-24,executed,executed,11.130000114440918,11.319999694824219,0.095,ema_state,
ema_state_only,sell,SH600016,2025-02-24,2025-02-25,executed,executed,3.940000057220459,3.940000057220459,0.095,,time_stop
ema_state_only,buy,SZ000988,2025-02-24,2025-02-25,executed,executed,45.40999984741211,46.70000076293945,0.095,ema_state,
ema_state_only,buy,SH603259,2025-02-24,2025-02-25,executed,executed,60.189998626708984,62.060001373291016,0.095,ema_state,
ema_state_only,buy,SZ002050,2025-02-25,2025-02-26,executed,executed,33.310001373291016,33.61000061035156,0.095,ema_state,
ema_state_only,sell,SH601288,2025-02-27,2025-02-28,executed,executed,4.96999979019165,4.980000019073486,0.095,,time_stop
ema_state_only,sell,SH601939,2025-02-27,2025-02-28,executed,executed,8.210000038146973,8.220000267028809,0.095,,time_stop
ema_state_only,sell,SZ002938,2025-02-28,2025-03-03,executed,executed,38.63999938964844,38.75,0.095,,time_stop
ema_state_only,sell,SZ002050,2025-02-28,2025-03-03,executed,executed,30.149999618530273,29.969999313354492,0.095,,stop_loss
ema_state_only,buy,SZ002594,2025-02-28,2025-03-03,executed,executed,121.55000305175781,119.18000030517578,0.095,ema_state,
ema_state_only,buy,SH601231,2025-02-28,2025-03-03,executed,executed,17.809999465942383,17.719999313354492,0.095,ema_state,
ema_state_only,sell,SZ002916,2025-03-03,2025-03-04,executed,executed,91.0199966430664,92.33000183105469,0.095,,time_stop
ema_state_only,buy,SZ000807,2025-03-03,2025-03-04,executed,executed,16.56999969482422,16.600000381469727,0.095,ema_state,
ema_state_only,buy,SH600066,2025-03-03,2025-03-04,executed,executed,24.649999618530273,24.81999969482422,0.095,ema_state,
ema_state_only,sell,SH600673,2025-03-04,2025-03-05,executed,executed,10.5,10.460000038146973,0.095,,ema60_exit
ema_state_only,buy,SZ002648,2025-03-04,2025-03-05,executed,executed,20.959999084472656,20.889999389648438,0.095,ema_state,
ema_state_only,buy,SZ000933,2025-03-05,2025-03-06,executed,executed,18.469999313354492,18.399999618530273,0.095,ema_state,
ema_state_only,sell,SH603986,2025-03-06,2025-03-07,executed,executed,135.9600067138672,137.33999633789062,0.095,,time_stop
ema_state_only,sell,SH600066,2025-03-06,2025-03-07,executed,executed,24.010000228881836,24.219999313354492,0.095,,ema60_exit
ema_state_only,buy,SH603986,2025-03-07,2025-03-10,executed,executed,131.83999633789062,134.3000030517578,0.095,ema_state,
ema_state_only,buy,SZ002050,2025-03-07,2025-03-10,executed,executed,31.719999313354492,31.34000015258789,0.095,ema_state,
ema_state_only,sell,SH601689,2025-03-11,2025-03-12,executed,executed,59.709999084472656,59.279998779296875,0.095,,ema60_exit
ema_state_only,sell,SZ000988,2025-03-11,2025-03-12,executed,executed,45.06999969482422,44.849998474121094,0.095,,time_stop
ema_state_only,sell,SH603259,2025-03-11,2025-03-12,executed,executed,60.2400016784668,60.130001068115234,0.095,,time_stop
ema_state_only,buy,SZ000338,2025-03-12,2025-03-13,executed,executed,15.59000015258789,15.619999885559082,0.095,ema_state,
ema_state_only,buy,SZ000157,2025-03-12,2025-03-13,executed,executed,7.699999809265137,7.730000019073486,0.095,ema_state,
ema_state_only,buy,SZ000425,2025-03-12,2025-03-13,executed,executed,9.199999809265137,9.199999809265137,0.095,ema_state,
ema_state_only,sell,SZ002594,2025-03-13,2025-03-14,executed,executed,117.5999984741211,116.7699966430664,0.095,,time_stop
ema_state_only,sell,SH601231,2025-03-13,2025-03-14,executed,executed,16.829999923706055,16.760000228881836,0.095,,time_stop
ema_state_only,sell,SZ002050,2025-03-13,2025-03-14,executed,executed,29.059999465942383,29.1299991607666,0.095,,stop_loss
ema_state_only,buy,SZ002594,2025-03-14,2025-03-17,executed,executed,125.94000244140625,123.83999633789062,0.095,ema_state,
ema_state_only,buy,SZ002236,2025-03-14,2025-03-17,executed,executed,18.329999923706055,18.309999465942383,0.095,ema_state,
ema_state_only,buy,SZ002532,2025-03-14,2025-03-17,executed,executed,8.899999618530273,8.930000305175781,0.095,ema_state,
ema_state_only,sell,SZ002648,2025-03-17,2025-03-18,executed,executed,20.700000762939453,20.690000534057617,0.095,,time_stop
ema_state_only,buy,SH600031,2025-03-18,2025-03-19,executed,executed,19.100000381469727,19.270000457763672,0.095,ema_state,
ema_state_only,sell,SH601728,2025-03-20,2025-03-21,executed,executed,7.239999771118164,7.239999771118164,0.095,,ema60_exit
ema_state_only,sell,SH603986,2025-03-20,2025-03-21,executed,executed,126.63999938964844,128.0399932861328,0.095,,time_stop
ema_state_only,sell,SH603296,2025-03-21,2025-03-24,executed,executed,78.19000244140625,77.94999694824219,0.095,,ema60_exit
ema_state_only,sell,SZ000933,2025-03-21,2025-03-24,executed,executed,18.360000610351562,18.40999984741211,0.095,,time_stop
ema_state_only,buy,SH603501,2025-03-21,2025-03-24,executed,executed,135.27000427246094,135.27999877929688,0.095,ema_state,
ema_state_only,buy,SZ000408,2025-03-21,2025-03-24,executed,executed,34.900001525878906,34.880001068115234,0.095,ema_state,
ema_state_only,sell,SZ000338,2025-03-24,2025-03-25,executed,executed,15.520000457763672,15.510000228881836,0.095,,time_stop
ema_state_only,sell,SZ000157,2025-03-24,2025-03-25,executed,executed,7.360000133514404,7.539999961853027,0.095,,time_stop
ema_state_only,sell,SZ000425,2025-03-24,2025-03-25,executed,executed,8.6899995803833,8.720000267028809,0.095,,time_stop
ema_state_only,buy,SH600988,2025-03-24,2025-03-25,executed,executed,20.690000534057617,20.780000686645508,0.095,ema_state,
ema_state_only,buy,SZ002648,2025-03-24,2025-03-25,executed,executed,20.700000762939453,20.6299991607666,0.095,ema_state,
ema_state_only,sell,SH600183,2025-03-25,2025-03-26,executed,executed,26.90999984741211,26.780000686645508,0.095,,ema60_exit
ema_state_only,sell,SZ002236,2025-03-25,2025-03-26,executed,executed,16.68000030517578,16.649999618530273,0.095,,stop_loss
ema_state_only,buy,SZ000338,2025-03-25,2025-03-26,executed,executed,15.210000038146973,15.220000267028809,0.095,ema_state,
ema_state_only,buy,SZ000933,2025-03-25,2025-03-26,executed,executed,18.889999389648438,18.8799991607666,0.095,ema_state,
ema_state_only,buy,SH600036,2025-03-25,2025-03-26,executed,executed,41.58000183105469,42.130001068115234,0.095,ema_state,
ema_state_only,buy,SH603296,2025-03-26,2025-03-27,executed,executed,77.98999786376953,78.30000305175781,0.095,ema_state,
ema_state_only,buy,SZ000039,2025-03-26,2025-03-27,executed,executed,9.0,9.039999961853027,0.095,ema_state,
ema_state_only,sell,SZ002532,2025-03-27,2025-03-28,executed,executed,8.470000267028809,8.529999732971191,0.095,,time_stop
ema_state_only,sell,SH603296,2025-03-28,2025-03-31,executed,executed,77.0199966430664,77.3499984741211,0.095,,ema60_exit
ema_state_only,buy,SZ002050,2025-03-28,2025-03-31,executed,executed,29.110000610351562,29.329999923706055,0.095,ema_state,
ema_state_only,sell,SZ002594,2025-03-31,2025-04-01,executed,executed,124.44000244140625,123.48999786376953,0.095,,time_stop
ema_state_only,sell,SH600031,2025-03-31,2025-04-01,executed,executed,18.520000457763672,18.440000534057617,0.095,,time_stop
ema_state_only,sell,SZ002050,2025-03-31,2025-04-01,executed,executed,28.600000381469727,28.5,0.095,,ema60_exit
ema_state_only,buy,SH600547,2025-03-31,2025-04-01,executed,executed,26.75,26.6299991607666,0.095,ema_state,
ema_state_only,sell,SH601818,2025-04-01,2025-04-02,executed,executed,3.5399999618530273,3.549999952316284,0.095,,ema60_exit
ema_state_only,buy,SZ000975,2025-04-01,2025-04-02,executed,executed,18.09000015258789,18.110000610351562,0.095,ema_state,
ema_state_only,buy,SH601899,2025-04-01,2025-04-02,executed,executed,17.3700008392334,17.540000915527344,0.095,ema_state,
ema_state_only,buy,SH600809,2025-04-01,2025-04-02,executed,executed,207.16000366210938,208.0800018310547,0.095,ema_state,
ema_state_only,buy,SZ000426,2025-04-02,2025-04-03,executed,executed,13.619999885559082,13.890000343322754,0.095,ema_state,
ema_state_only,sell,SZ000807,2025-04-03,2025-04-07,skipped,limit_blocked,14.789999961853027,16.420000076293945,0.095,,time_stop
ema_state_only,sell,SH603501,2025-04-03,2025-04-07,executed,executed,118.87000274658203,129.50999450683594,0.095,,time_stop
ema_state_only,sell,SZ000408,2025-04-03,2025-04-07,skipped,limit_blocked,31.389999389648438,34.869998931884766,0.095,,time_stop
ema_state_only,sell,SZ000933,2025-04-03,2025-04-07,executed,executed,16.829999923706055,17.81999969482422,0.095,,ema60_exit
ema_state_only,sell,SZ000039,2025-04-03,2025-04-07,executed,executed,7.53000020980835,8.199999809265137,0.095,,stop_loss
ema_state_only,sell,SH601166,2025-04-07,2025-04-08,executed,executed,18.670000076293945,18.670000076293945,0.095,,time_stop
ema_state_only,sell,SH600143,2025-04-07,2025-04-08,executed,executed,9.239999771118164,9.680000305175781,0.095,,stop_loss
ema_state_only,sell,SZ000807,2025-04-07,2025-04-08,executed,executed,14.520000457763672,14.789999961853027,0.095,,stop_loss
ema_state_only,sell,SZ000408,2025-04-07,2025-04-08,executed,executed,31.350000381469727,31.389999389648438,0.095,,stop_loss
ema_state_only,sell,SZ002648,2025-04-07,2025-04-08,skipped,limit_blocked,17.18000030517578,19.030000686645508,0.095,,stop_loss
ema_state_only,sell,SZ000338,2025-04-07,2025-04-08,executed,executed,13.75,13.789999961853027,0.095,,stop_loss
ema_state_only,sell,SH600036,2025-04-07,2025-04-08,executed,executed,38.099998474121094,38.150001525878906,0.095,,stop_loss
ema_state_only,sell,SH601899,2025-04-07,2025-04-08,executed,executed,15.199999809265137,15.069999694824219,0.095,,stop_loss
ema_state_only,sell,SZ000426,2025-04-07,2025-04-08,executed,executed,11.59000015258789,11.90999984741211,0.095,,stop_loss
ema_state_only,buy,SZ002371,2025-04-07,2025-04-08,executed,executed,323.6600036621094,319.82000732421875,0.095,ema_state,
ema_state_only,buy,SH600111,2025-04-07,2025-04-08,executed,executed,22.360000610351562,22.739999771118164,0.095,ema_state,
ema_state_only,buy,SZ000963,2025-04-07,2025-04-08,executed,executed,36.29999923706055,36.11000061035156,0.095,ema_state,
ema_state_only,sell,SZ002602,2025-04-08,2025-04-09,executed,executed,5.849999904632568,6.119999885559082,0.095,,ema60_exit
ema_state_only,sell,SZ002648,2025-04-08,2025-04-09,executed,executed,16.389999389648438,17.1200008392334,0.095,,stop_loss
ema_state_only,buy,SH600031,2025-04-08,2025-04-09,executed,executed,17.790000915527344,17.940000534057617,0.095,ema_state,
ema_state_only,buy,SH601728,2025-04-08,2025-04-09,executed,executed,7.909999847412109,7.929999828338623,0.095,ema_state,
ema_state_only,buy,SH600176,2025-04-08,2025-04-09,executed,executed,11.59000015258789,11.789999961853027,0.095,ema_state,
ema_state_only,buy,SZ002179,2025-04-08,2025-04-09,executed,executed,40.16999816894531,40.45000076293945,0.095,ema_state,
ema_state_only,buy,SH601166,2025-04-08,2025-04-09,executed,executed,19.200000762939453,19.299999237060547,0.095,ema_state,
ema_state_only,sell,SH601166,2025-04-09,2025-04-10,executed,executed,19.030000686645508,18.90999984741211,0.095,,ema60_exit
ema_state_only,buy,SZ002049,2025-04-09,2025-04-10,executed,executed,69.2699966430664,68.83999633789062,0.095,ema_state,
ema_state_only,buy,SZ000568,2025-04-09,2025-04-10,executed,executed,126.54000091552734,125.56999969482422,0.095,ema_state,
ema_state_only,buy,SZ000425,2025-04-09,2025-04-10,executed,executed,8.34000015258789,8.289999961853027,0.095,ema_state,
ema_state_only,buy,SZ002311,2025-04-09,2025-04-10,executed,executed,50.15999984741211,51.0,0.095,ema_state,
ema_state_only,buy,SH600489,2025-04-09,2025-04-10,executed,executed,13.130000114440918,12.850000381469727,0.095,ema_state,
ema_state_only,buy,SZ002602,2025-04-10,2025-04-11,executed,executed,6.210000038146973,6.230000019073486,0.095,ema_state,
ema_state_only,sell,SH600176,2025-04-11,2025-04-14,executed,executed,11.619999885559082,11.539999961853027,0.095,,ema60_exit
ema_state_only,buy,SZ002594,2025-04-14,2025-04-15,executed,executed,120.0999984741211,118.26000213623047,0.095,ema_state,
ema_state_only,sell,SH601728,2025-04-21,2025-04-22,executed,executed,7.639999866485596,7.650000095367432,0.095,,time_stop
ema_state_only,sell,SZ002049,2025-04-21,2025-04-22,executed,executed,67.77999877929688,68.02999877929688,0.095,,time_stop
ema_state_only,sell,SZ000568,2025-04-21,2025-04-22,executed,executed,123.31999969482422,123.5999984741211,0.095,,time_stop
ema_state_only,buy,SH600276,2025-04-22,2025-04-23,executed,executed,50.779998779296875,50.790000915527344,0.095,ema_state,
ema_state_only,buy,SH601899,2025-04-22,2025-04-23,executed,executed,17.649999618530273,18.09000015258789,0.095,ema_state,
ema_state_only,buy,SH601728,2025-04-22,2025-04-23,executed,executed,7.590000152587891,7.590000152587891,0.095,ema_state,
ema_state_only,sell,SZ002179,2025-04-23,2025-04-24,executed,executed,39.959999084472656,40.060001373291016,0.095,,time_stop
ema_state_only,sell,SH600111,2025-04-24,2025-04-25,executed,executed,22.969999313354492,22.969999313354492,0.095,,ema60_exit
ema_state_only,buy,SH603659,2025-04-24,2025-04-25,executed,executed,17.399999618530273,17.280000686645508,0.095,ema_state,
ema_state_only,sell,SH600809,2025-04-25,2025-04-28,executed,executed,206.85000610351562,206.82000732421875,0.095,,time_stop
ema_state_only,sell,SH601728,2025-04-25,2025-04-28,executed,executed,7.329999923706055,7.429999828338623,0.095,,ema60_exit
ema_state_only,buy,SZ000408,2025-04-25,2025-04-28,executed,executed,34.709999084472656,34.72999954223633,0.095,ema_state,
ema_state_only,sell,SZ002594,2025-04-28,2025-04-29,executed,executed,118.29000091552734,118.58000183105469,0.095,,time_stop
ema_state_only,sell,SH603659,2025-04-28,2025-04-29,executed,executed,16.6299991607666,16.59000015258789,0.095,,ema60_exit
ema_state_only,buy,SH600809,2025-04-28,2025-04-29,executed,executed,204.74000549316406,205.22000122070312,0.095,ema_state,
ema_state_only,buy,SH600027,2025-04-28,2025-04-29,executed,executed,5.78000020980835,5.789999961853027,0.095,ema_state,
ema_state_only,sell,SH600809,2025-04-29,2025-04-30,executed,executed,198.8300018310547,198.8300018310547,0.095,,ema60_exit
ema_state_only,buy,SZ002594,2025-04-29,2025-04-30,executed,executed,116.9000015258789,116.94000244140625,0.095,ema_state,
ema_state_only,buy,SH605499,2025-04-29,2025-04-30,executed,executed,282.55999755859375,282.5299987792969,0.095,ema_state,
ema_state_only,buy,SH600039,2025-04-30,2025-05-06,executed,executed,8.229999542236328,8.300000190734863,0.095,ema_state,
ema_state_only,sell,SH601899,2025-05-06,2025-05-07,executed,executed,17.690000534057617,17.3700008392334,0.095,,time_stop
ema_state_only,buy,SZ002294,2025-05-07,2025-05-08,executed,executed,40.08000183105469,40.38999938964844,0.095,ema_state,
ema_state_only,sell,SZ000408,2025-05-08,2025-05-09,executed,executed,34.56999969482422,34.540000915527344,0.095,,time_stop
ema_state_only,sell,SH600027,2025-05-09,2025-05-12,executed,executed,5.659999847412109,5.639999866485596,0.095,,time_stop
ema_state_only,buy,SH600011,2025-05-09,2025-05-12,executed,executed,7.159999847412109,7.179999828338623,0.095,ema_state,
ema_state_only,sell,SZ002371,2025-05-12,2025-05-13,executed,executed,324.3999938964844,322.67999267578125,0.095,,time_stop
ema_state_only,sell,SH600489,2025-05-12,2025-05-13,executed,executed,13.130000114440918,13.239999771118164,0.095,,ema60_exit
ema_state_only,sell,SH600276,2025-05-12,2025-05-13,executed,executed,51.0099983215332,50.5099983215332,0.095,,time_stop
ema_state_only,sell,SH605499,2025-05-12,2025-05-13,executed,executed,267.0899963378906,268.2699890136719,0.095,,time_stop
ema_state_only,buy,SH600027,2025-05-12,2025-05-13,executed,executed,5.650000095367432,5.670000076293945,0.095,ema_state,
ema_state_only,buy,SH600415,2025-05-13,2025-05-14,executed,executed,15.859999656677246,15.869999885559082,0.095,ema_state,
ema_state_only,buy,SH605499,2025-05-13,2025-05-14,executed,executed,269.7799987792969,270.7699890136719,0.095,ema_state,
ema_state_only,buy,SZ002414,2025-05-13,2025-05-14,executed,executed,8.640000343322754,8.640000343322754,0.095,ema_state,
ema_state_only,buy,SH600276,2025-05-13,2025-05-14,executed,executed,50.84000015258789,51.04999923706055,0.095,ema_state,
ema_state_only,sell,SZ000425,2025-05-15,2025-05-16,executed,executed,8.239999771118164,8.279999732971191,0.095,,time_stop
ema_state_only,buy,SH603799,2025-05-16,2025-05-19,executed,executed,34.58000183105469,34.84000015258789,0.095,ema_state,
ema_state_only,sell,SZ002294,2025-05-19,2025-05-20,executed,executed,41.0,39.16999816894531,0.095,,time_stop
ema_state_only,buy,SZ002027,2025-05-20,2025-05-21,executed,executed,7.050000190734863,7.059999942779541,0.095,ema_state,
ema_state_only,sell,SH600011,2025-05-22,2025-05-23,executed,executed,7.119999885559082,7.130000114440918,0.095,,time_stop
ema_state_only,sell,SH600031,2025-05-23,2025-05-26,executed,executed,18.219999313354492,18.290000915527344,0.095,,ema60_exit
ema_state_only,buy,SH600000,2025-05-23,2025-05-26,executed,executed,11.829999923706055,11.869999885559082,0.095,ema_state,
ema_state_only,buy,SH601077,2025-05-26,2025-05-27,executed,executed,7.039999961853027,7.03000020980835,0.095,ema_state,
