fold,arm_order,arm_id,model_seed,is_ensemble,score_variant,aggregation_role,month,row_n,day_n,mean_rankic,status
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-01,5302,11,-0.013603838903872557,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-01,46630,96,0.005198728199827537,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-02,8672,18,0.015772513121512153,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-02,43260,89,0.0007362971129620978,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-03,10716,22,-0.010548025652107341,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-03,41216,85,0.0068410852186730235,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-04,9248,19,0.01166025934405981,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-04,42684,88,0.001453303996633056,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-05,9242,19,0.0036801789753355065,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-05,42690,88,0.003176275894425804,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,month,2023-06,8752,18,0.008653383737448625,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix64,leave_one_month_out,2023-06,43180,89,0.0021761210333344962,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-01,5302,11,-0.008497190449935375,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-01,46630,96,0.007604779326925643,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-02,8672,18,0.012072008614856583,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-02,43260,89,0.004711163655821956,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-03,10716,22,-0.0018325261044539918,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-03,41216,85,0.007963591702747772,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-04,9248,19,0.016273236208868443,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-04,42684,88,0.0037204344598530934,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-05,9242,19,0.011131824080625583,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-05,42690,88,0.004830512078450983,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,month,2023-06,8752,18,0.0017990049508358104,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,prefix8,leave_one_month_out,2023-06,43180,89,0.006788849790118292,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-01,5302,11,-0.016890479337692752,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-01,46630,96,-0.0025306103869334683,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-02,8672,18,-0.0009357270953934647,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-02,43260,89,-0.004627986316215178,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-03,10716,22,-0.006927893909126256,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-03,41216,85,-0.0032508259277583013,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-04,9248,19,-0.008425768117958914,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-04,42684,88,-0.003052775859306975,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-05,9242,19,0.0030836488358330287,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-05,42690,88,-0.005537763610693872,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,month,2023-06,8752,18,0.0015454679407021607,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260713.0,False,ref256,leave_one_month_out,2023-06,43180,89,-0.0051298010426165394,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-01,5302,11,0.014136871394585403,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-01,46630,96,0.00801591811834979,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-02,8672,18,0.03477542795251159,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-02,43260,89,0.003360404736593378,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-03,10716,22,-0.004401595490652308,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-03,41216,85,0.012021986182310235,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-04,9248,19,-0.0012429376416649572,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-04,42684,88,0.010780108407882426,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-05,9242,19,-0.0012034556686889315,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-05,42690,88,0.010771583890989875,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,month,2023-06,8752,18,0.015938167217080326,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix64,leave_one_month_out,2023-06,43180,89,0.0071701878066806005,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-01,5302,11,0.014574620476915741,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-01,46630,96,0.009285681493280773,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-02,8672,18,0.009378857527292063,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-02,43260,89,0.009920525989997417,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-03,10716,22,0.0009408774418530774,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-03,41216,85,0.012129964057414818,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-04,9248,19,0.010575424984419239,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-04,42684,88,0.00966833152155752,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-05,9242,19,0.018590598983715307,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-05,42690,88,0.007937782589891324,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,month,2023-06,8752,18,0.00820845715268739,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,prefix8,leave_one_month_out,2023-06,43180,89,0.010157236178119712,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-01,5302,11,0.011666573411574304,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-01,46630,96,0.006355021325439091,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-02,8672,18,0.016119493194926796,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-02,43260,89,0.0050366682838290785,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-03,10716,22,-0.01445770225340503,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-03,41216,85,0.012429221227580955,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-04,9248,19,0.016314337293753402,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-04,42684,88,0.004868658479410859,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-05,9242,19,0.004614827876195512,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-05,42690,88,0.00739468892183813,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,month,2023-06,8752,18,0.013352582282186214,pass
validation_early,0,D0_R2_RAW_EXACT_REPLAY,20260714.0,False,ref256,leave_one_month_out,2023-06,43180,89,0.005596268243709195,pass
