null_family,null_repeat_id,industry,task,fold_id,fold_role,primitive_id,shuffle_unit,labels_permuted_or_shuffled,train_labels_permuted,validation_labels_permuted,lgbm_retrained,candidate_generation_replayed,candidate_formula_frozen_before_null,row_count,weighted_row_count,positive_count,weighted_positive_count,real_metric_reference,null_metric,random_seed,fold_2024_used,pass,null_model_id,null_model_config_hash,null_feature_bank_hash,null_raw_path_count,null_canonical_pattern_count,null_candidate_count,same_extraction_budget_as_real,same_canonicalization_as_real,same_train_only_policy_as_real
path_structure_null_from_permuted_lgbm,0,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.3337799568315192,0,False,True,null_path_structure_null_from_permuted_lgbm_0,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,1,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.8745363930288834,1,False,True,null_path_structure_null_from_permuted_lgbm_1,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,2,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.8814216298940615,2,False,True,null_path_structure_null_from_permuted_lgbm_2,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,3,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.105357058202036,3,False,True,null_path_structure_null_from_permuted_lgbm_3,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,4,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0071736141400816,4,False,True,null_path_structure_null_from_permuted_lgbm_4,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,5,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.8861319088046289,5,False,True,null_path_structure_null_from_permuted_lgbm_5,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,6,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.2976096245714717,6,False,True,null_path_structure_null_from_permuted_lgbm_6,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,7,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.8965160065332753,7,False,True,null_path_structure_null_from_permuted_lgbm_7,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,8,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.8433510663755523,8,False,True,null_path_structure_null_from_permuted_lgbm_8,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,9,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.9248059987492689,9,False,True,null_path_structure_null_from_permuted_lgbm_9,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,10,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0530576826553386,10,False,True,null_path_structure_null_from_permuted_lgbm_10,,,,,,True,True,True
path_structure_null_from_permuted_lgbm,11,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,True,False,True,True,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0116467187085305,11,False,True,null_path_structure_null_from_permuted_lgbm_11,,,,,,True,True,True
